Door Access Actual DateTime,Door Name,Result,Expected Graduation year,Unique Identifier
11/7/2016 10:00:16 AM,Med Annex1,Accepted Online,2020,Med Student 464
11/7/2016 10:02:09 AM,MED #9 KL,Accepted Online,2020,Med Student 475
11/7/2016 10:02:19 AM,Med Annex2,Accepted Online,2020,Med Student 540
11/7/2016 10:05:00 AM,MED #8 KL,Accepted Online,2020,Med Student 543
11/7/2016 10:07:40 AM,MED #8 KL,Accepted Online,2020,Med Student 510
11/7/2016 10:08:37 AM,Med Annex1,Accepted Online,2020,Med Student 508
11/7/2016 10:08:53 AM,MED #8 KL,Accepted Online,{null},{null}
11/7/2016 10:11:09 AM,MED #8 KL,Accepted Online,2020,Med Student 534
11/7/2016 10:17:45 AM,MED #4 KL,Accepted Online,2020,Med Student 510
11/7/2016 10:20:02 AM,MED #8 KL,Accepted Online,2020,Med Student 530
11/7/2016 10:20:15 AM,MED #4 KL,Accepted Online,2020,Med Student 561
11/7/2016 10:20:36 AM,Med Annex1,Accepted Online,2020,Med Student 538
11/7/2016 10:22:43 AM,Med Annex1,Accepted Online,2020,Med Student 538
11/7/2016 10:23:00 AM,Med Annex2,Accepted Online,{null},Faculty
11/7/2016 10:23:26 AM,Med Annex1,Accepted Online,2020,Med Student 483
11/7/2016 10:36:49 AM,MED #8 KL,Accepted Online,2020,Med Student 553
11/7/2016 10:37:34 AM,Med #1 KL,Accepted Online,2020,Med Student 547
11/7/2016 10:38:26 AM,Med #1 KL,Accepted Online,2020,Med Student 547
11/7/2016 10:38:37 AM,MED #5 KL,Accepted Online,2020,Med Student 511
11/7/2016 10:39:56 AM,MED #8 KL,Accepted Online,2019,Med Student 386
11/7/2016 10:40:55 AM,Med Annex1,Accepted Online,2020,Med Student 505
11/7/2016 10:41:21 AM,Med #2 KL,Accepted Online,2020,Med Student 505
11/7/2016 10:52:48 AM,MED #4 KL,Accepted Online,2020,Med Student 460
11/7/2016 10:54:51 AM,Med Annex1,Accepted Online,2020,Med Student 516
11/7/2016 10:55:00 AM,Med #1 KL,Accepted Online,2020,Med Student 547
11/7/2016 10:56:19 AM,MED #4 KL,Accepted Online,2019,Med Student 442
11/7/2016 10:56:46 AM,MED #7 KL,Accepted Online,2020,Med Student 516
11/7/2016 10:57:00 AM,Med Annex2,Accepted Online,2019,Med Student 332
11/7/2016 10:57:27 AM,MED #3 KL,Accepted Online,2019,Med Student 416
11/7/2016 10:57:58 AM,MED #7 KL,Accepted Online,2020,Med Student 488
11/7/2016 10:58:26 AM,MED #8 KL,Accepted Online,2019,Med Student 426
11/7/2016 10:58:36 AM,Med Annex2,Accepted Online,2019,Med Student 404
11/7/2016 11:00:12 AM,MED #8 KL,Accepted Online,2020,Med Student 530
11/7/2016 11:00:57 AM,Med Annex1,Accepted Online,2019,Med Student 404
11/7/2016 11:01:36 AM,Med Annex1,Accepted Online,2020,Med Student 538
11/7/2016 11:02:31 AM,MED #6 KL,Accepted Online,2019,Med Student 379
11/7/2016 11:09:20 AM,MED #9 KL,Accepted Online,2020,Med Student 475
11/7/2016 11:10:52 AM,MED #8 KL,Accepted Online,2020,Med Student 567
11/7/2016 11:11:51 AM,MED #8 KL,Accepted Online,2019,Med Student 346
11/7/2016 11:13:14 AM,MED #8 KL,Accepted Online,2020,Med Student 453
11/7/2016 11:13:24 AM,Med Annex1,Accepted Online,2020,Med Student 561
11/7/2016 11:13:54 AM,MED #8 KL,Accepted Online,2020,Med Student 567
11/7/2016 11:14:38 AM,Med Annex1,Accepted Online,2019,Med Student 417
11/7/2016 11:15:59 AM,Med Annex1,Accepted Online,2020,Med Student 564
11/7/2016 11:16:36 AM,MED #8 KL,Accepted Online,2020,Med Student 460
11/7/2016 11:17:16 AM,Med Annex1,Accepted Online,2020,Med Student 564
11/7/2016 11:17:17 AM,MED #6 KL,Accepted Online,2020,Med Student 542
11/7/2016 11:19:21 AM,Med #1 KL,Accepted Online,2020,Med Student 547
11/7/2016 11:20:05 AM,MED #4 KL,Accepted Online,2020,Med Student 510
11/7/2016 11:21:47 AM,Med Annex1,Accepted Online,2019,Med Student 417
11/7/2016 11:28:02 AM,MED #8 KL,Accepted Online,2020,Med Student 473
11/7/2016 11:28:39 AM,MED #4 KL,Accepted Online,2020,Med Student 522
11/7/2016 11:28:49 AM,Med Annex1,Accepted Online,2020,Med Student 538
11/7/2016 11:28:58 AM,MED #8 KL,Accepted Online,2020,Med Student 562
11/7/2016 11:32:56 AM,Med Annex1,Accepted Online,2020,Med Student 508
11/7/2016 11:35:35 AM,MED #4 KL,Accepted Online,2019,Med Student 393
11/7/2016 11:35:52 AM,MED #8 KL,Accepted Online,2020,Med Student 534
11/7/2016 11:41:20 AM,MED #8 KL,Accepted Online,2020,Med Student 557
11/7/2016 11:42:12 AM,Med Annex2,Accepted Online,2019,Med Student 431
11/7/2016 11:43:28 AM,MED #4 KL,Accepted Online,2020,Med Student 551
11/7/2016 11:47:37 AM,MED #8 KL,Accepted Online,2020,Med Student 553
11/7/2016 11:49:42 AM,MED #8 KL,Accepted Online,2017,Med Student 165
11/7/2016 11:50:00 AM,Med Annex1,Accepted Online,2020,Med Student 464
11/7/2016 11:51:22 AM,MED #3 KL,Accepted Online,2020,Med Student 482
11/7/2016 11:55:04 AM,MED #8 KL,Accepted Online,2020,Med Student 515
11/7/2016 11:56:19 AM,MED #4 KL,Accepted Online,2019,Med Student 426
11/7/2016 11:57:24 AM,MED #9 KL,Accepted Online,2020,Med Student 501
11/7/2016 12:02:46 PM,MED #8 KL,Accepted Online,2020,Med Student 553
11/7/2016 12:05:08 PM,MED #7 KL,Accepted Online,2019,Med Student 431
11/7/2016 12:05:13 PM,Med #2 KL,Accepted Online,2020,Med Student 505
11/7/2016 12:05:33 PM,MED #8 KL,Accepted Online,2020,Med Student 534
11/7/2016 12:07:16 PM,MED #7 KL,Accepted Online,2019,Med Student 431
11/7/2016 12:07:51 PM,Med #2 KL,Accepted Online,2020,Med Student 505
11/7/2016 12:07:53 PM,MED #8 KL,Accepted Online,2020,Med Student 460
11/7/2016 12:08:35 PM,MED #9 KL,Accepted Online,2020,Med Student 475
11/7/2016 12:08:57 PM,Med Annex1,Accepted Online,2020,Med Student 483
11/7/2016 12:11:42 PM,Med Annex2,Accepted Online,2019,Med Student 404
11/7/2016 12:21:10 PM,Med Annex1,Accepted Online,2020,Med Student 538
11/7/2016 12:22:37 PM,MED #4 KL,Accepted Online,2019,Med Student 393
11/7/2016 12:26:20 PM,MED #8 KL,Accepted Online,2020,Med Student 473
11/7/2016 12:26:25 PM,MED #5 KL,Accepted Online,2020,Med Student 511
11/7/2016 12:26:59 PM,MED #8 KL,Accepted Online,2020,Med Student 524
11/7/2016 12:30:53 PM,MED #8 KL,Accepted Online,2020,Med Student 468
11/7/2016 12:31:28 PM,MED #8 KL,Accepted Online,2019,Med Student 346
11/7/2016 12:32:19 PM,MED #4 KL,Accepted Online,2020,Med Student 551
11/7/2016 12:34:34 PM,MED #8 KL,Accepted Online,2020,Med Student 562
11/7/2016 12:36:03 PM,MED #8 KL,Accepted Online,2020,Med Student 553
11/7/2016 12:40:41 PM,MED #4 KL,Accepted Online,2020,Med Student 522
11/7/2016 12:43:31 PM,MED #9 KL,Accepted Online,2020,Med Student 542
11/7/2016 12:45:26 PM,MED #3 KL,Accepted Online,2020,Med Student 482
11/7/2016 12:49:48 PM,MED #8 KL,Accepted Online,2020,Med Student 561
11/7/2016 12:50:22 PM,MED #6 KL,Accepted Online,2020,Med Student 542
11/7/2016 12:51:10 PM,MED #8 KL,Accepted Online,2019,Med Student 426
11/7/2016 12:52:00 PM,Med Annex1,Accepted Online,2020,Med Student 564
11/7/2016 12:52:45 PM,Med Annex1,Accepted Online,2020,Med Student 538
11/7/2016 12:54:16 PM,Med #1 KL,Accepted Online,2020,Med Student 547
11/7/2016 12:58:19 PM,Med #1 KL,Accepted Online,2020,Med Student 547
11/7/2016 12:58:54 PM,MED #8 KL,Accepted Online,2020,Med Student 557
11/7/2016 12:59:53 PM,MED #9 KL,Accepted Online,2020,Med Student 475
11/7/2016 1:02:58 PM,MED #7 KL,Accepted Online,2020,Med Student 488
11/7/2016 1:02:58 PM,MED #8 KL,Accepted Online,2019,Med Student 432
11/7/2016 1:03:25 PM,MED #8 KL,Accepted Online,2019,Med Student 386
11/7/2016 1:04:14 PM,MED #9 KL,Accepted Online,2020,Med Student 475
11/7/2016 1:08:06 PM,Med Annex1,Accepted Online,2020,Med Student 508
11/7/2016 1:10:45 PM,Med Annex2,Accepted Online,2019,Med Student 393
11/7/2016 1:10:56 PM,Med Annex1,Accepted Online,2020,Med Student 564
11/7/2016 1:11:00 PM,MED #8 KL,Accepted Online,2020,Med Student 530
11/7/2016 1:14:11 PM,MED #8 KL,Accepted Online,2020,Med Student 453
11/7/2016 1:14:30 PM,Med #1 KL,Accepted Online,2020,Med Student 547
11/7/2016 1:17:33 PM,MED #8 KL,Accepted Online,2019,Med Student 432
11/7/2016 1:24:49 PM,Med Annex2,Accepted Online,2020,Med Student 483
11/7/2016 1:30:58 PM,MED #4 KL,Accepted Online,2019,Med Student 426
11/7/2016 2:30:36 PM,MED #8 KL,Accepted Online,2019,Med Student 432
11/7/2016 2:44:55 PM,MED #9 KL,Accepted Online,2020,Med Student 451
11/7/2016 2:48:52 PM,MED #8 KL,Accepted Online,2020,Med Student 567
11/7/2016 2:49:48 PM,MED #9 KL,Accepted Online,2020,Med Student 451
11/7/2016 2:50:32 PM,Med #1 KL,Accepted Online,2020,Med Student 547
11/7/2016 2:53:42 PM,Med Annex2,Accepted Online,2020,Med Student 510
11/7/2016 2:56:19 PM,MED #8 KL,Accepted Online,2020,Med Student 562
11/7/2016 2:56:50 PM,Med Annex1,Accepted Online,2020,Med Student 510
11/7/2016 2:59:25 PM,MED #8 KL,Accepted Online,2019,Med Student 393
11/7/2016 2:59:48 PM,Med Annex2,Accepted Online,{null},Staff
11/7/2016 3:13:39 PM,MED #8 KL,Accepted Online,2020,Med Student 562
11/7/2016 3:22:52 PM,MED #4 KL,Accepted Online,2019,Med Student 426
11/7/2016 3:29:46 PM,MED #9 KL,Accepted Online,2020,Med Student 461
11/7/2016 3:41:11 PM,MED #8 KL,Accepted Online,2020,Med Student 488
11/7/2016 3:42:26 PM,Med #1 KL,Accepted Online,2020,Med Student 488
11/7/2016 3:43:34 PM,Med #1 KL,Accepted Online,2020,Med Student 488
11/7/2016 3:47:03 PM,MED #4 KL,Accepted Online,2019,Med Student 426
11/7/2016 3:47:29 PM,Med Annex2,Accepted Online,2020,Med Student 488
11/7/2016 3:48:45 PM,Med #1 KL,Accepted Online,2020,Med Student 488
11/7/2016 3:58:02 PM,Med Annex2,Accepted Online,2020,Med Student 514
11/7/2016 4:07:02 PM,MED #5 KL,Accepted Online,2020,Med Student 488
11/7/2016 4:07:05 PM,Med #1 KL,Accepted Online,2020,Med Student 488
11/7/2016 4:14:16 PM,MED #9 KL,Accepted Online,2020,Med Student 461
11/7/2016 4:15:55 PM,Med Annex2,Accepted Online,2019,Med Student 318
11/7/2016 4:16:01 PM,MED #8 KL,Accepted Online,2017,Med Student 165
11/7/2016 4:18:24 PM,MED #8 KL,Accepted Online,2020,Med Student 514
11/7/2016 4:21:17 PM,Med Annex2,Accepted Online,2019,Med Student 404
11/7/2016 4:22:31 PM,Med Annex2,Accepted Online,2019,Med Student 318
11/7/2016 4:25:37 PM,Med Annex2,Accepted Online,2019,Med Student 402
11/7/2016 4:27:53 PM,MED #8 KL,Accepted Online,2019,Med Student 353
11/7/2016 4:30:18 PM,Med Annex2,Accepted Online,2019,Med Student 374
11/7/2016 4:32:43 PM,Med Annex1,Accepted Online,2019,Med Student 379
11/7/2016 4:33:11 PM,Med Annex1,Accepted Online,2019,Med Student 374
11/7/2016 4:39:08 PM,Med Annex2,Accepted Online,2019,Med Student 358
11/7/2016 4:40:37 PM,Med Annex2,Accepted Online,2019,Med Student 402
11/7/2016 4:49:59 PM,Med Annex2,Accepted Online,2019,Med Student 404
11/7/2016 4:50:13 PM,MED #8 KL,perm sch invalid,{null},{null}
11/7/2016 4:57:31 PM,Med #1 KL,Accepted Online,2019,Med Student 416
11/7/2016 4:59:10 PM,Med Annex2,Accepted Online,2019,Med Student 393
11/7/2016 5:03:05 PM,MED #9 KL,Accepted Online,2017,Med Student 211
11/7/2016 5:03:32 PM,Med #2 KL,Accepted Online,2017,Med Student 211
11/7/2016 5:03:47 PM,Med #2 KL,Accepted Online,2017,Med Student 211
11/7/2016 5:03:55 PM,Med #1 KL,Accepted Online,2019,Med Student 416
11/7/2016 5:04:00 PM,MED #3 KL,Accepted Online,2017,Med Student 211
11/7/2016 5:04:20 PM,MED #8 KL,Accepted Online,2017,Med Student 165
11/7/2016 5:09:33 PM,MED #7 KL,Accepted Online,2017,Med Student 165
11/7/2016 5:11:49 PM,MED #7 KL,Accepted Online,2017,Med Student 165
11/7/2016 5:18:49 PM,MED #8 KL,Accepted Online,2019,Med Student 442
11/7/2016 5:19:51 PM,Med Annex2,Accepted Online,2019,Med Student 318
11/7/2016 5:31:50 PM,MED #8 KL,Accepted Online,2019,Med Student 353
11/7/2016 5:37:40 PM,MED #8 KL,Accepted Online,2019,Med Student 321
11/7/2016 5:41:20 PM,Med Annex2,Accepted Online,2019,Med Student 358
11/7/2016 5:46:42 PM,Med Annex1,Accepted Online,2019,Med Student 379
11/7/2016 5:51:37 PM,Med Annex2,Accepted Online,2019,Med Student 404
11/7/2016 5:52:25 PM,Med Annex1,Accepted Online,2019,Med Student 374
11/7/2016 5:53:39 PM,Med Annex1,Accepted Online,2019,Med Student 439
11/7/2016 5:54:15 PM,Med Annex2,Accepted Online,2019,Med Student 402
11/7/2016 5:58:19 PM,MED #4 KL,Accepted Online,2019,Med Student 372
11/7/2016 5:58:24 PM,Med Annex2,Accepted Online,2019,Med Student 402
11/7/2016 6:04:45 PM,Med #1 KL,Accepted Online,2019,Med Student 416
11/7/2016 6:05:38 PM,MED #4 KL,Accepted Online,2019,Med Student 372
11/7/2016 6:09:11 PM,Med Annex2,Accepted Online,2019,Med Student 393
11/7/2016 6:09:47 PM,MED #9 KL,Accepted Online,2019,Med Student 393
11/7/2016 6:26:29 PM,MED #7 KL,Accepted Online,2017,Med Student 165
11/7/2016 6:29:01 PM,MED #7 KL,Accepted Online,2017,Med Student 165
11/7/2016 6:30:38 PM,MED #7 KL,Accepted Online,2017,Med Student 165
11/7/2016 6:45:18 PM,MED #8 KL,Accepted Online,2019,Med Student 372
11/7/2016 6:51:11 PM,MED #8 KL,Accepted Online,2019,Med Student 393
11/7/2016 6:51:53 PM,MED #9 KL,Accepted Online,2019,Med Student 393
11/7/2016 6:52:49 PM,MED #8 KL,Accepted Online,2019,Med Student 442
11/7/2016 7:02:07 PM,MED #8 KL,Accepted Online,2019,Med Student 426
11/7/2016 7:16:05 PM,MED #8 KL,Accepted Online,2019,Med Student 321
11/7/2016 7:21:29 PM,Med Annex2,Accepted Online,2019,Med Student 318
11/7/2016 7:24:46 PM,Med Annex2,Accepted Online,2019,Med Student 393
11/7/2016 7:25:06 PM,MED #9 KL,Accepted Online,2019,Med Student 393
11/7/2016 7:25:48 PM,Med Annex2,Accepted Online,2019,Med Student 318
11/7/2016 7:28:12 PM,Med Annex2,Accepted Online,2019,Med Student 318
11/7/2016 7:29:11 PM,Med #1 KL,Accepted Online,{null},{null}
11/7/2016 7:36:36 PM,MED #8 KL,Accepted Online,2019,Med Student 372
11/7/2016 8:08:40 PM,MED #8 KL,Accepted Online,2019,Med Student 402
11/7/2016 8:22:35 PM,Med Annex2,Accepted Online,2019,Med Student 372
11/7/2016 9:59:40 PM,MED #4 KL,Accepted Online,2019,Med Student 372
11/7/2016 10:03:14 PM,Med Annex2,Accepted Online,2019,Med Student 404
11/7/2016 11:12:29 PM,Med Annex1,Accepted Online,2019,Med Student 374
11/8/2016 7:08:24 AM,MED #8 KL,Accepted Online,2019,Med Student 370
11/8/2016 7:22:37 AM,MED #8 KL,Accepted Online,2019,Med Student 370
11/8/2016 8:02:28 AM,Med Annex2,Accepted Online,2020,Med Student 475
11/8/2016 8:18:23 AM,MED #8 KL,Accepted Online,2019,Med Student 430
11/8/2016 8:30:43 AM,Med #1 KL,Accepted Online,2019,Med Student 416
11/8/2016 8:32:19 AM,Med #1 KL,Accepted Online,2019,Med Student 416
11/8/2016 8:39:25 AM,Med Annex2,Accepted Online,{null},Staff
11/8/2016 9:27:04 AM,Med Annex2,Accepted Online,2020,Med Student 480
11/8/2016 10:20:20 AM,MED #4 KL,Accepted Online,{null},Staff
11/8/2016 11:34:57 AM,Med #1 KL,Accepted Online,2019,Med Student 416
11/8/2016 11:36:33 AM,MED #8 KL,Accepted Online,2019,Med Student 417
11/8/2016 11:36:43 AM,Med #1 KL,Accepted Online,2019,Med Student 416
11/8/2016 11:36:59 AM,MED #7 KL,Accepted Online,2019,Med Student 417
11/8/2016 11:37:11 AM,MED #6 KL,Accepted Online,2019,Med Student 417
11/8/2016 11:39:24 AM,MED #3 KL,Accepted Online,2019,Med Student 337
11/8/2016 11:39:28 AM,MED #6 KL,Accepted Online,2019,Med Student 417
11/8/2016 11:39:45 AM,MED #4 KL,Accepted Online,2019,Med Student 386
11/8/2016 11:41:37 AM,MED #4 KL,Accepted Online,2019,Med Student 386
11/8/2016 11:46:20 AM,MED #6 KL,Accepted Online,2019,Med Student 417
11/8/2016 11:47:45 AM,MED #5 KL,Accepted Online,2019,Med Student 379
11/8/2016 11:47:54 AM,MED #7 KL,Accepted Online,2019,Med Student 317
11/8/2016 11:49:23 AM,Med #1 KL,Accepted Online,2019,Med Student 416
11/8/2016 11:51:01 AM,MED #7 KL,Accepted Online,2019,Med Student 317
11/8/2016 11:52:10 AM,MED #8 KL,Accepted Online,2019,Med Student 332
11/8/2016 11:54:04 AM,MED #5 KL,Accepted Online,2019,Med Student 379
11/8/2016 11:54:25 AM,MED #7 KL,Accepted Online,2019,Med Student 379
11/8/2016 11:55:04 AM,MED #8 KL,Accepted Online,2019,Med Student 332
11/8/2016 11:55:57 AM,MED #5 KL,Accepted Online,2019,Med Student 379
11/8/2016 11:58:51 AM,MED #5 KL,Accepted Online,2019,Med Student 379
11/8/2016 12:00:58 PM,Med Annex1,Accepted Online,2019,Med Student 346
11/8/2016 12:02:19 PM,Med Annex2,Accepted Online,2019,Med Student 439
11/8/2016 12:03:06 PM,MED #8 KL,Accepted Online,2019,Med Student 332
11/8/2016 12:03:36 PM,MED #4 KL,Accepted Online,2019,Med Student 372
11/8/2016 12:04:23 PM,MED #8 KL,Accepted Online,2019,Med Student 353
11/8/2016 12:09:40 PM,MED #8 KL,Accepted Online,2019,Med Student 332
11/8/2016 12:17:12 PM,Med Annex2,Accepted Online,2019,Med Student 366
11/8/2016 12:19:59 PM,Med Annex2,Accepted Online,2019,Med Student 346
11/8/2016 12:20:43 PM,Med Annex1,Accepted Online,2020,Med Student 564
11/8/2016 12:25:40 PM,MED #4 KL,Accepted Online,{null},{null}
11/8/2016 12:30:44 PM,MED #4 KL,Accepted Online,{null},{null}
11/8/2016 12:31:03 PM,MED #8 KL,Accepted Online,2019,Med Student 442
11/8/2016 12:31:47 PM,Med Annex2,Accepted Online,2019,Med Student 425
11/8/2016 12:31:50 PM,MED #7 KL,Accepted Online,2019,Med Student 317
11/8/2016 12:38:48 PM,Med Annex2,Accepted Online,2020,Med Student 454
11/8/2016 12:41:17 PM,Med Annex2,Accepted Online,2019,Med Student 317
11/8/2016 12:42:24 PM,Med Annex2,Accepted Online,2019,Med Student 431
11/8/2016 12:46:08 PM,MED #7 KL,Accepted Online,2019,Med Student 317
11/8/2016 12:54:34 PM,MED #7 KL,Accepted Online,2019,Med Student 317
11/8/2016 12:59:26 PM,MED #4 KL,Accepted Online,2019,Med Student 441
11/8/2016 1:02:00 PM,MED #4 KL,Accepted Online,2019,Med Student 372
11/8/2016 1:02:36 PM,MED #8 KL,Accepted Online,2019,Med Student 370
11/8/2016 1:04:43 PM,Med Annex2,Accepted Online,2020,Med Student 520
11/8/2016 1:08:51 PM,MED #8 KL,Accepted Online,2019,Med Student 388
11/8/2016 1:13:44 PM,Med Annex2,Accepted Online,2019,Med Student 402
11/8/2016 1:15:24 PM,MED #4 KL,Accepted Online,2019,Med Student 386
11/8/2016 1:16:18 PM,MED #6 KL,Accepted Online,2019,Med Student 417
11/8/2016 1:19:39 PM,MED #5 KL,Accepted Online,2019,Med Student 379
11/8/2016 1:23:17 PM,Med Annex2,Accepted Online,{null},Staff
11/8/2016 1:26:47 PM,MED #8 KL,Accepted Online,2019,Med Student 353
11/8/2016 1:32:58 PM,Med Annex1,Accepted Online,2019,Med Student 346
11/8/2016 1:34:05 PM,Med Annex2,Accepted Online,2019,Med Student 402
11/8/2016 1:36:22 PM,Med #2 KL,Accepted Online,2019,Med Student 332
11/8/2016 1:38:33 PM,Med Annex1,Accepted Online,2019,Med Student 379
11/8/2016 1:39:15 PM,Med Annex2,Accepted Online,2019,Med Student 439
11/8/2016 1:39:45 PM,MED #4 KL,Accepted Online,2019,Med Student 332
11/8/2016 1:42:08 PM,Med #1 KL,Accepted Online,2019,Med Student 416
11/8/2016 1:43:31 PM,MED #4 KL,Accepted Online,2019,Med Student 372
11/8/2016 1:44:05 PM,Med Annex2,Accepted Online,{null},Staff
11/8/2016 1:46:45 PM,MED #5 KL,Accepted Online,2019,Med Student 379
11/8/2016 1:48:41 PM,Med #1 KL,Accepted Online,2019,Med Student 416
11/8/2016 1:59:04 PM,MED #7 KL,Accepted Online,2019,Med Student 317
11/8/2016 2:00:17 PM,Med Annex2,Accepted Online,2019,Med Student 404
11/8/2016 2:00:47 PM,MED #9 KL,Accepted Online,2019,Med Student 403
11/8/2016 2:03:18 PM,MED #9 KL,Accepted Online,2019,Med Student 403
11/8/2016 2:10:49 PM,MED #9 KL,Accepted Online,2019,Med Student 403
11/8/2016 2:11:13 PM,Med Annex1,Accepted Online,2019,Med Student 403
11/8/2016 2:14:50 PM,MED #4 KL,Accepted Online,2019,Med Student 386
11/8/2016 2:17:05 PM,MED #8 KL,Accepted Online,2019,Med Student 442
11/8/2016 2:33:28 PM,Med Annex1,Accepted Online,2019,Med Student 417
11/8/2016 2:34:44 PM,MED #6 KL,Accepted Online,2019,Med Student 417
11/8/2016 2:38:16 PM,MED #8 KL,Accepted Online,2019,Med Student 388
11/8/2016 2:43:08 PM,MED #8 KL,Accepted Online,2019,Med Student 441
11/8/2016 2:50:36 PM,MED #8 KL,Accepted Online,2019,Med Student 321
11/8/2016 2:56:33 PM,Med Annex2,Accepted Online,2019,Med Student 431
11/8/2016 2:57:40 PM,MED #7 KL,Accepted Online,2019,Med Student 317
11/8/2016 2:58:09 PM,MED #8 KL,Accepted Online,2019,Med Student 397
11/8/2016 3:05:11 PM,MED #8 KL,Accepted Online,2019,Med Student 397
11/8/2016 3:16:32 PM,Med Annex2,Accepted Online,2019,Med Student 434
11/8/2016 3:19:04 PM,Med Annex2,Accepted Online,2019,Med Student 382
11/8/2016 3:21:56 PM,MED #8 KL,Accepted Online,2019,Med Student 442
11/8/2016 3:22:05 PM,Med Annex2,Accepted Online,2019,Med Student 344
11/8/2016 3:23:12 PM,MED #4 KL,Accepted Online,2019,Med Student 372
11/8/2016 3:27:00 PM,Med Annex2,Accepted Online,2019,Med Student 404
11/8/2016 3:32:23 PM,Med Annex2,Accepted Online,2019,Med Student 318
11/8/2016 3:38:28 PM,Med Annex2,Accepted Online,2019,Med Student 318
11/8/2016 3:40:50 PM,Med Annex1,Accepted Online,2019,Med Student 318
11/8/2016 3:42:24 PM,Med Annex1,Accepted Online,2019,Med Student 404
11/8/2016 3:44:54 PM,MED #8 KL,Accepted Online,2019,Med Student 402
11/8/2016 4:07:35 PM,Med #2 KL,Accepted Online,2019,Med Student 369
11/8/2016 4:14:48 PM,Med Annex2,Accepted Online,{null},Staff
11/8/2016 4:36:42 PM,Med Annex2,Accepted Online,2020,Med Student 561
11/8/2016 4:47:13 PM,Med Annex2,Accepted Online,2020,Med Student 498
