Door Access Actual DateTime,Door Name,Result,Expected Graduation year,Unique Identifier
9/12/2016 11:12:02 AM,Med Annex2,Accepted Online,2019,Med Student 318
9/12/2016 11:13:21 AM,MED #8 KL,Accepted Online,2019,Med Student 423
9/12/2016 11:14:00 AM,Med Annex2,Accepted Online,2019,Med Student 360
9/12/2016 11:15:03 AM,MED #8 KL,Accepted Online,2019,Med Student 423
9/12/2016 11:15:19 AM,MED #4 KL,Accepted Online,{null},Staff
9/12/2016 11:17:23 AM,Med Annex2,Accepted Online,2020,Med Student 484
9/12/2016 11:17:36 AM,Med Annex2,Accepted Online,2019,Med Student 318
9/12/2016 11:25:00 AM,MED #4 KL,Accepted Online,2019,Med Student 346
9/12/2016 11:27:11 AM,MED #6 KL,Accepted Online,2019,Med Student 337
9/12/2016 11:28:37 AM,Med Annex1,Accepted Online,2020,Med Student 510
9/12/2016 11:29:37 AM,MED #4 KL,Accepted Online,2019,Med Student 346
9/12/2016 11:30:14 AM,Med Annex2,Accepted Online,2020,Med Student 453
9/12/2016 11:30:49 AM,MED #6 KL,Accepted Online,2019,Med Student 337
9/12/2016 11:34:10 AM,Med Annex1,Accepted Online,2020,Med Student 453
9/12/2016 11:37:19 AM,MED #8 KL,Accepted Online,2019,Med Student 382
9/12/2016 11:40:31 AM,MED #8 KL,Accepted Online,2019,Med Student 365
9/12/2016 11:42:27 AM,MED #8 KL,Accepted Online,2019,Med Student 423
9/12/2016 11:43:26 AM,MED #5 KL,Accepted Online,2020,Med Student 545
9/12/2016 11:48:07 AM,Med Annex2,Accepted Online,2019,Med Student 404
9/12/2016 11:51:50 AM,MED #9 KL,Accepted Online,2019,Med Student 366
9/12/2016 11:53:50 AM,MED #9 KL,Accepted Online,2019,Med Student 366
9/12/2016 11:57:20 AM,MED #5 KL,Accepted Online,2020,Med Student 488
9/12/2016 11:57:33 AM,Med Annex2,Accepted Online,2019,Med Student 404
9/12/2016 11:58:00 AM,Med #1 KL,Accepted Online,2020,Med Student 488
9/12/2016 12:00:14 PM,Med Annex2,Accepted Online,2019,Med Student 318
9/12/2016 12:05:24 PM,MED #8 KL,Accepted Online,2019,Med Student 370
9/12/2016 12:07:26 PM,Med Annex1,Accepted Online,2020,Med Student 564
9/12/2016 12:12:55 PM,MED #6 KL,Accepted Online,2019,Med Student 337
9/12/2016 12:21:16 PM,Med Annex2,Accepted Online,2020,Med Student 467
9/12/2016 12:23:48 PM,MED #4 KL,Accepted Online,2019,Med Student 346
9/12/2016 12:25:17 PM,MED #4 KL,Accepted Online,2019,Med Student 396
9/12/2016 12:27:42 PM,Med Annex1,Accepted Online,2020,Med Student 467
9/12/2016 12:32:30 PM,MED #3 KL,Accepted Online,2017,Med Student 127
9/12/2016 12:37:34 PM,Med Annex1,Accepted Online,2020,Med Student 478
9/12/2016 12:46:39 PM,Med Annex1,Accepted Online,2020,Med Student 516
9/12/2016 12:49:14 PM,MED #3 KL,Accepted Online,2019,Med Student 379
9/12/2016 12:55:33 PM,MED #8 KL,Accepted Online,2019,Med Student 430
9/12/2016 12:59:30 PM,Med Annex2,Accepted Online,2019,Med Student 360
9/12/2016 1:07:26 PM,Med Annex2,Accepted Online,2019,Med Student 362
9/12/2016 1:11:26 PM,Med Annex2,Accepted Online,2019,Med Student 327
9/12/2016 1:11:28 PM,MED #4 KL,Accepted Online,2018,Med Student 249
9/12/2016 1:13:27 PM,Med Annex2,Accepted Online,2019,Med Student 318
9/12/2016 1:22:04 PM,Med Annex2,Accepted Online,2019,Med Student 318
9/12/2016 1:33:37 PM,MED #8 KL,Accepted Online,2019,Med Student 423
9/12/2016 1:39:49 PM,Med Annex2,Accepted Online,2018,Med Student 249
9/12/2016 1:41:11 PM,MED #8 KL,Accepted Online,2019,Med Student 430
9/12/2016 1:51:09 PM,Med Annex2,Accepted Online,{null},Staff
9/12/2016 1:51:19 PM,MED #4 KL,Accepted Online,2019,Med Student 346
9/12/2016 1:56:26 PM,Med #1 KL,Accepted Online,2020,Med Student 446
9/12/2016 1:58:07 PM,Med Annex1,Accepted Online,2019,Med Student 379
9/12/2016 1:58:41 PM,Med Annex2,Accepted Online,2020,Med Student 485
9/12/2016 1:58:43 PM,MED #8 KL,Accepted Online,2020,Med Student 534
9/12/2016 1:59:07 PM,Med Annex2,Accepted Online,2020,Med Student 529
9/12/2016 1:59:09 PM,MED #7 KL,Accepted Online,2020,Med Student 562
9/12/2016 1:59:59 PM,Med #2 KL,Accepted Online,2020,Med Student 559
9/12/2016 1:59:59 PM,MED #5 KL,Accepted Online,2020,Med Student 519
9/12/2016 2:01:31 PM,MED #4 KL,Accepted Online,2020,Med Student 534
9/12/2016 2:01:44 PM,Med #2 KL,Accepted Online,2020,Med Student 559
9/12/2016 2:02:57 PM,Med Annex1,Accepted Online,2020,Med Student 485
9/12/2016 2:03:38 PM,MED #5 KL,Accepted Online,2020,Med Student 519
9/12/2016 2:04:08 PM,Med Annex2,Accepted Online,2020,Med Student 561
9/12/2016 2:04:09 PM,MED #8 KL,Accepted Online,2020,Med Student 454
9/12/2016 2:04:44 PM,Med Annex2,Accepted Online,2020,Med Student 459
9/12/2016 2:06:52 PM,Med Annex2,Accepted Online,2020,Med Student 489
9/12/2016 2:07:15 PM,MED #8 KL,Accepted Online,2019,Med Student 346
9/12/2016 2:07:22 PM,MED #4 KL,Accepted Online,2020,Med Student 501
9/12/2016 2:07:37 PM,Med Annex1,Accepted Online,2020,Med Student 561
9/12/2016 2:07:56 PM,Med Annex1,Accepted Online,2020,Med Student 504
9/12/2016 2:09:39 PM,MED #5 KL,Accepted Online,2020,Med Student 504
9/12/2016 2:10:03 PM,MED #3 KL,Accepted Online,2019,Med Student 379
9/12/2016 2:10:17 PM,Med Annex2,Accepted Online,2020,Med Student 551
9/12/2016 2:11:15 PM,Med Annex2,Accepted Online,2020,Med Student 539
9/12/2016 2:11:40 PM,Med Annex1,Accepted Online,2020,Med Student 504
9/12/2016 2:14:41 PM,MED #5 KL,Accepted Online,2020,Med Student 504
9/12/2016 2:15:39 PM,MED #4 KL,Accepted Online,2019,Med Student 372
9/12/2016 2:15:58 PM,Med Annex2,Accepted Online,2020,Med Student 506
9/12/2016 2:16:09 PM,MED #5 KL,Accepted Online,2020,Med Student 504
9/12/2016 2:17:45 PM,Med Annex2,Accepted Online,2019,Med Student 372
9/12/2016 2:21:37 PM,MED #4 KL,Accepted Online,2020,Med Student 487
9/12/2016 2:21:54 PM,MED #8 KL,Accepted Online,2020,Med Student 542
9/12/2016 2:22:12 PM,Med Annex2,Accepted Online,2019,Med Student 404
9/12/2016 2:26:50 PM,MED #8 KL,Accepted Online,2019,Med Student 386
9/12/2016 2:27:03 PM,MED #9 KL,Accepted Online,2019,Med Student 416
9/12/2016 2:27:16 PM,Med Annex1,Accepted Online,2020,Med Student 459
9/12/2016 2:27:20 PM,MED #8 KL,Accepted Online,2020,Med Student 542
9/12/2016 2:27:23 PM,MED #3 KL,Accepted Online,2019,Med Student 416
9/12/2016 2:28:11 PM,Med Annex2,Accepted Online,2019,Med Student 423
9/12/2016 2:33:14 PM,MED #8 KL,Accepted Online,2020,Med Student 457
9/12/2016 2:38:10 PM,MED #9 KL,Accepted Online,2019,Med Student 416
9/12/2016 2:39:17 PM,Med Annex1,Accepted Online,2019,Med Student 379
9/12/2016 2:40:34 PM,MED #8 KL,Accepted Online,2020,Med Student 551
9/12/2016 2:41:37 PM,MED #4 KL,Accepted Online,2019,Med Student 372
9/12/2016 2:41:44 PM,MED #9 KL,Accepted Online,2019,Med Student 416
9/12/2016 2:44:38 PM,MED #8 KL,Accepted Online,2019,Med Student 327
9/12/2016 2:49:16 PM,Med Annex2,Accepted Online,2020,Med Student 467
9/12/2016 2:57:20 PM,MED #8 KL,Accepted Online,2020,Med Student 445
9/12/2016 3:00:05 PM,Med #2 KL,Accepted Online,2020,Med Student 559
9/12/2016 3:00:08 PM,Med #2 KL,Accepted Online,2020,Med Student 559
9/12/2016 3:06:27 PM,Med Annex2,Accepted Online,2019,Med Student 427
9/12/2016 3:06:54 PM,Med Annex2,Accepted Online,2019,Med Student 416
9/12/2016 3:07:32 PM,MED #9 KL,Accepted Online,2019,Med Student 416
9/12/2016 3:08:29 PM,MED #8 KL,Accepted Online,2019,Med Student 321
9/12/2016 3:10:19 PM,MED #4 KL,Accepted Online,2020,Med Student 534
9/12/2016 3:10:45 PM,MED #8 KL,Accepted Online,2020,Med Student 530
9/12/2016 3:11:36 PM,MED #8 KL,Accepted Online,2020,Med Student 457
9/12/2016 3:14:00 PM,MED #3 KL,Accepted Online,2020,Med Student 519
9/12/2016 3:14:09 PM,MED #5 KL,Accepted Online,2020,Med Student 519
9/12/2016 3:14:40 PM,Med Annex1,Accepted Online,2020,Med Student 459
9/12/2016 3:16:02 PM,MED #8 KL,Accepted Online,2020,Med Student 543
9/12/2016 3:17:19 PM,MED #3 KL,Accepted Online,2020,Med Student 542
9/12/2016 3:17:45 PM,MED #8 KL,Accepted Online,2020,Med Student 542
9/12/2016 3:19:14 PM,MED #3 KL,Accepted Online,2020,Med Student 542
9/12/2016 3:22:04 PM,MED #8 KL,Accepted Online,2020,Med Student 481
9/12/2016 3:23:11 PM,MED #5 KL,Accepted Online,2020,Med Student 481
9/12/2016 3:23:19 PM,MED #8 KL,Accepted Online,2019,Med Student 426
9/12/2016 3:25:05 PM,Med #1 KL,Accepted Online,2020,Med Student 446
9/12/2016 3:27:48 PM,MED #8 KL,Accepted Online,2020,Med Student 454
9/12/2016 3:30:31 PM,MED #3 KL,Accepted Online,2020,Med Student 542
9/12/2016 3:32:30 PM,Med Annex2,Accepted Online,2020,Med Student 467
9/12/2016 3:35:58 PM,Med Annex2,Accepted Online,2020,Med Student 453
9/12/2016 3:38:05 PM,MED #8 KL,Accepted Online,{null},Faculty
9/12/2016 3:40:51 PM,Med Annex2,Accepted Online,2020,Med Student 531
9/12/2016 3:44:20 PM,MED #8 KL,Accepted Online,2019,Med Student 386
9/12/2016 3:44:39 PM,Med Annex2,Accepted Online,2019,Med Student 427
9/12/2016 3:45:18 PM,MED #8 KL,Accepted Online,2019,Med Student 426
9/12/2016 3:48:28 PM,Med Annex1,Accepted Online,2019,Med Student 427
9/12/2016 3:54:41 PM,MED #5 KL,Accepted Online,2020,Med Student 519
9/12/2016 3:55:25 PM,MED #8 KL,Accepted Online,2020,Med Student 526
9/12/2016 3:58:11 PM,MED #4 KL,Accepted Online,2020,Med Student 551
9/12/2016 3:58:53 PM,Med Annex2,Accepted Online,2020,Med Student 531
9/12/2016 3:59:34 PM,MED #8 KL,Accepted Online,2020,Med Student 526
9/12/2016 4:00:54 PM,MED #4 KL,Accepted Online,2020,Med Student 534
9/12/2016 4:02:36 PM,MED #8 KL,Accepted Online,2019,Med Student 426
9/12/2016 4:06:52 PM,Med #2 KL,Accepted Online,2020,Med Student 559
9/12/2016 4:06:58 PM,Med Annex1,Accepted Online,2020,Med Student 485
9/12/2016 4:08:12 PM,MED #8 KL,Accepted Online,2019,Med Student 327
9/12/2016 4:08:43 PM,MED #8 KL,Accepted Online,2019,Med Student 370
9/12/2016 4:08:56 PM,MED #8 KL,Accepted Online,2019,Med Student 372
9/12/2016 4:09:02 PM,Med Annex1,Accepted Online,2020,Med Student 464
9/12/2016 4:09:11 PM,MED #4 KL,Accepted Online,2020,Med Student 487
9/12/2016 4:11:08 PM,Med Annex2,Accepted Online,2019,Med Student 318
9/12/2016 4:13:00 PM,Med Annex2,Accepted Online,2019,Med Student 405
9/12/2016 4:14:21 PM,Med Annex2,Accepted Online,2020,Med Student 561
9/12/2016 4:18:52 PM,MED #8 KL,Accepted Online,2020,Med Student 501
9/12/2016 4:22:29 PM,Med Annex1,Accepted Online,2020,Med Student 539
9/12/2016 4:24:02 PM,MED #8 KL,Accepted Online,2019,Med Student 430
9/12/2016 4:24:53 PM,MED #6 KL,Accepted Online,2019,Med Student 337
9/12/2016 4:28:47 PM,MED #8 KL,Accepted Online,2020,Med Student 445
9/12/2016 4:29:09 PM,MED #8 KL,Accepted Online,2019,Med Student 409
9/12/2016 4:29:15 PM,MED #6 KL,Accepted Online,2019,Med Student 337
9/12/2016 4:29:25 PM,MED #8 KL,Accepted Online,2019,Med Student 426
9/12/2016 4:30:09 PM,Med Annex1,Accepted Online,2020,Med Student 562
9/12/2016 4:31:22 PM,MED #8 KL,Accepted Online,2019,Med Student 332
9/12/2016 4:31:59 PM,MED #7 KL,Accepted Online,2020,Med Student 562
9/12/2016 4:32:00 PM,Med Annex2,Accepted Online,2020,Med Student 478
9/12/2016 4:32:13 PM,MED #3 KL,Accepted Online,2020,Med Student 446
9/12/2016 4:32:31 PM,Med #1 KL,Accepted Online,2020,Med Student 446
9/12/2016 4:36:00 PM,MED #8 KL,Accepted Online,2019,Med Student 366
9/12/2016 4:36:23 PM,Med Annex2,Accepted Online,2019,Med Student 374
9/12/2016 4:42:05 PM,MED #8 KL,Accepted Online,2019,Med Student 430
9/12/2016 4:42:50 PM,Med Annex2,Accepted Online,2019,Med Student 422
9/12/2016 4:43:48 PM,Med Annex2,Accepted Online,2019,Med Student 343
9/12/2016 4:44:50 PM,Med Annex2,Accepted Online,2019,Med Student 318
9/12/2016 4:46:52 PM,MED #5 KL,Accepted Online,2020,Med Student 446
9/12/2016 4:47:21 PM,Med #1 KL,Accepted Online,2020,Med Student 446
9/12/2016 4:48:05 PM,MED #8 KL,Accepted Online,2020,Med Student 543
9/12/2016 4:48:34 PM,MED #9 KL,Accepted Online,2019,Med Student 416
9/12/2016 4:49:45 PM,MED #7 KL,Accepted Online,2020,Med Student 562
9/12/2016 4:52:28 PM,MED #3 KL,Accepted Online,2020,Med Student 542
9/12/2016 4:53:33 PM,Med Annex2,Accepted Online,2020,Med Student 473
9/12/2016 4:54:09 PM,MED #3 KL,Accepted Online,2020,Med Student 542
9/12/2016 4:54:43 PM,MED #8 KL,Accepted Online,2019,Med Student 332
9/12/2016 4:56:25 PM,Med Annex1,Accepted Online,2020,Med Student 542
9/12/2016 4:56:36 PM,Med Annex2,Accepted Online,2019,Med Student 360
9/12/2016 4:58:11 PM,MED #8 KL,Accepted Online,2019,Med Student 360
9/12/2016 5:00:51 PM,Med Annex2,Accepted Online,2020,Med Student 494
9/12/2016 5:02:12 PM,Med Annex1,Accepted Online,2019,Med Student 360
9/12/2016 5:02:28 PM,Med Annex1,Accepted Online,2019,Med Student 343
9/12/2016 5:02:31 PM,MED #3 KL,Accepted Online,2020,Med Student 542
9/12/2016 5:02:50 PM,MED #3 KL,Accepted Online,2020,Med Student 542
9/12/2016 5:12:47 PM,Med Annex2,Accepted Online,2020,Med Student 453
9/12/2016 5:15:05 PM,MED #6 KL,Accepted Online,2019,Med Student 337
9/12/2016 5:16:12 PM,MED #8 KL,Accepted Online,2020,Med Student 531
9/12/2016 5:20:49 PM,Med Annex1,Accepted Online,2020,Med Student 453
9/12/2016 5:25:12 PM,MED #8 KL,Accepted Online,2020,Med Student 530
9/12/2016 5:29:58 PM,MED #8 KL,Accepted Online,2020,Med Student 473
9/12/2016 5:35:27 PM,Med Annex1,Accepted Online,2020,Med Student 459
9/12/2016 5:35:55 PM,MED #8 KL,Accepted Online,2020,Med Student 487
9/12/2016 5:36:33 PM,Med Annex1,Accepted Online,2020,Med Student 564
9/12/2016 5:40:53 PM,Med Annex1,Accepted Online,2020,Med Student 564
9/12/2016 5:41:03 PM,Med Annex2,Accepted Online,2019,Med Student 409
9/12/2016 5:41:54 PM,MED #8 KL,Accepted Online,2019,Med Student 372
9/12/2016 5:42:11 PM,Med Annex2,Accepted Online,2019,Med Student 350
9/12/2016 5:43:45 PM,Med Annex2,Accepted Online,2019,Med Student 422
9/12/2016 5:44:07 PM,Med Annex2,Accepted Online,2019,Med Student 374
9/12/2016 5:44:36 PM,Med #1 KL,Accepted Online,2020,Med Student 446
9/12/2016 5:50:15 PM,MED #8 KL,Accepted Online,2019,Med Student 427
9/12/2016 5:52:11 PM,MED #8 KL,Accepted Online,2020,Med Student 531
9/12/2016 5:52:38 PM,MED #4 KL,Accepted Online,2019,Med Student 372
9/12/2016 6:04:32 PM,Med #2 KL,Accepted Online,2020,Med Student 559
9/12/2016 6:08:36 PM,MED #4 KL,Accepted Online,2019,Med Student 372
9/12/2016 6:12:30 PM,Med #1 KL,Accepted Online,2020,Med Student 519
9/12/2016 6:12:32 PM,Med Annex1,Accepted Online,2019,Med Student 343
9/12/2016 6:12:48 PM,MED #5 KL,Accepted Online,2020,Med Student 519
9/12/2016 6:15:46 PM,MED #8 KL,Accepted Online,2020,Med Student 462
9/12/2016 6:17:21 PM,Med Annex2,Accepted Online,2019,Med Student 422
9/12/2016 6:32:22 PM,MED #4 KL,Accepted Online,2019,Med Student 372
9/12/2016 6:44:09 PM,MED #8 KL,Accepted Online,2019,Med Student 332
9/12/2016 6:44:57 PM,Med Annex2,Accepted Online,2019,Med Student 425
9/12/2016 6:54:27 PM,MED #8 KL,Accepted Online,2020,Med Student 473
9/12/2016 7:03:16 PM,MED #4 KL,Accepted Online,2019,Med Student 372
9/12/2016 7:03:20 PM,Med Annex2,Accepted Online,2020,Med Student 485
9/12/2016 7:12:53 PM,MED #8 KL,Accepted Online,2020,Med Student 462
9/12/2016 7:16:03 PM,Med Annex2,Accepted Online,2019,Med Student 374
9/12/2016 7:16:45 PM,Med #2 KL,Accepted Online,2020,Med Student 559
9/12/2016 7:17:27 PM,Med Annex1,Accepted Online,2019,Med Student 422
9/12/2016 7:18:14 PM,Med Annex2,Accepted Online,2019,Med Student 374
9/12/2016 7:18:19 PM,Med Annex1,Accepted Online,2019,Med Student 360
9/12/2016 7:21:24 PM,Med Annex2,Accepted Online,2019,Med Student 318
9/12/2016 7:24:26 PM,Med Annex1,Accepted Online,2019,Med Student 343
9/12/2016 7:29:33 PM,MED #8 KL,Accepted Online,2020,Med Student 444
9/12/2016 7:32:16 PM,MED #8 KL,Accepted Online,2020,Med Student 531
9/12/2016 7:36:47 PM,MED #9 KL,Accepted Online,2019,Med Student 416
9/12/2016 7:38:17 PM,MED #9 KL,Accepted Online,2019,Med Student 416
9/12/2016 7:43:46 PM,Med Annex2,Accepted Online,2019,Med Student 404
9/12/2016 7:45:53 PM,Med Annex1,Accepted Online,2020,Med Student 564
9/12/2016 7:46:36 PM,Med Annex2,Accepted Online,2019,Med Student 404
9/12/2016 7:48:54 PM,Med Annex2,Accepted Online,2020,Med Student 453
9/12/2016 7:49:03 PM,MED #8 KL,Accepted Online,2020,Med Student 553
9/12/2016 7:50:10 PM,Med Annex2,Accepted Online,2020,Med Student 504
9/12/2016 7:52:48 PM,MED #3 KL,Accepted Online,2020,Med Student 460
9/12/2016 7:53:59 PM,MED #3 KL,Accepted Online,2020,Med Student 460
9/12/2016 7:54:23 PM,MED #8 KL,Accepted Online,2019,Med Student 321
9/12/2016 7:54:55 PM,Med Annex2,Accepted Online,2020,Med Student 561
9/12/2016 7:55:04 PM,Med Annex1,Accepted Online,2020,Med Student 464
9/12/2016 8:00:17 PM,MED #4 KL,Accepted Online,2019,Med Student 372
9/12/2016 8:01:28 PM,Med Annex2,Accepted Online,2019,Med Student 350
9/12/2016 8:01:47 PM,MED #8 KL,Accepted Online,2020,Med Student 562
9/12/2016 8:02:59 PM,MED #8 KL,Accepted Online,2020,Med Student 531
9/12/2016 8:09:59 PM,Med Annex2,Accepted Online,2019,Med Student 357
9/12/2016 8:14:04 PM,Med Annex2,Accepted Online,2020,Med Student 565
9/12/2016 8:20:59 PM,MED #8 KL,Accepted Online,2020,Med Student 457
9/12/2016 8:23:11 PM,MED #8 KL,Accepted Online,2020,Med Student 457
9/12/2016 8:25:58 PM,Med Annex2,Accepted Online,2019,Med Student 342
9/12/2016 8:37:01 PM,Med Annex1,Accepted Online,2020,Med Student 561
9/12/2016 8:42:50 PM,Med Annex2,Accepted Online,2019,Med Student 374
9/12/2016 8:50:34 PM,MED #8 KL,Accepted Online,2020,Med Student 531
9/12/2016 8:50:36 PM,MED #5 KL,Accepted Online,2020,Med Student 519
9/12/2016 9:00:54 PM,Med Annex1,Accepted Online,2019,Med Student 360
9/12/2016 9:01:19 PM,MED #8 KL,Accepted Online,2020,Med Student 473
9/12/2016 9:02:33 PM,MED #8 KL,Accepted Online,2019,Med Student 332
9/12/2016 9:04:28 PM,Med Annex1,Accepted Online,2020,Med Student 444
9/12/2016 9:08:01 PM,MED #7 KL,Accepted Online,2020,Med Student 478
9/12/2016 9:08:30 PM,MED #7 KL,Accepted Online,2020,Med Student 457
9/12/2016 9:24:36 PM,Med Annex1,Accepted Online,2019,Med Student 426
9/12/2016 9:24:57 PM,Med Annex1,Accepted Online,2020,Med Student 453
9/12/2016 9:42:26 PM,MED #8 KL,Accepted Online,2019,Med Student 426
9/12/2016 9:45:50 PM,Med Annex1,Accepted Online,2020,Med Student 460
9/12/2016 9:47:32 PM,Med Annex2,Accepted Online,2019,Med Student 360
9/12/2016 10:10:46 PM,Med Annex2,Accepted Online,2019,Med Student 353
9/12/2016 10:12:35 PM,Med Annex2,Accepted Online,2019,Med Student 353
9/12/2016 10:19:30 PM,Med Annex1,Accepted Online,2020,Med Student 485
9/12/2016 10:22:53 PM,Med Annex1,Accepted Online,2020,Med Student 564
9/12/2016 10:27:57 PM,MED #8 KL,Accepted Online,2020,Med Student 453
9/12/2016 10:43:00 PM,Med Annex2,Accepted Online,2020,Med Student 517
9/12/2016 11:05:12 PM,Med Annex2,Accepted Online,2019,Med Student 404
9/13/2016 6:29:25 AM,Med Annex2,Accepted Online,{null},Staff
9/13/2016 7:02:10 AM,MED #5 KL,Accepted Online,2020,Med Student 511
9/13/2016 7:04:24 AM,MED #5 KL,Accepted Online,2020,Med Student 511
9/13/2016 7:17:36 AM,MED #8 KL,Accepted Online,2019,Med Student 370
9/13/2016 7:38:51 AM,Med Annex1,Accepted Online,{null},{null}
9/13/2016 7:42:25 AM,Med Annex2,Accepted Online,2019,Med Student 408
9/13/2016 8:05:32 AM,Med Annex2,Accepted Online,2019,Med Student 407
9/13/2016 8:11:54 AM,Med Annex2,Accepted Online,{null},{null}
9/13/2016 8:29:18 AM,MED #8 KL,Accepted Online,2019,Med Student 370
9/13/2016 8:55:52 AM,Med Annex2,Accepted Online,2019,Med Student 340
9/13/2016 9:07:58 AM,MED #4 KL,Accepted Online,{null},Staff
9/13/2016 9:45:17 AM,Med Annex1,Accepted Online,{null},{null}
9/13/2016 9:53:04 AM,Med Annex2,Accepted Online,2019,Med Student 425
9/13/2016 9:54:51 AM,Med Annex2,Accepted Online,2019,Med Student 352
9/13/2016 9:56:10 AM,Med Annex2,Accepted Online,2020,Med Student 488
9/13/2016 9:58:50 AM,MED #9 KL,Accepted Online,2019,Med Student 378
9/13/2016 9:59:45 AM,MED #4 KL,Accepted Online,{null},Staff
9/13/2016 10:05:44 AM,MED #8 KL,Accepted Online,2019,Med Student 396
9/13/2016 10:18:29 AM,MED #4 KL,Accepted Online,{null},Staff
9/13/2016 10:27:38 AM,Med Annex1,Accepted Online,2019,Med Student 378
9/13/2016 10:35:39 AM,MED #9 KL,Accepted Online,2019,Med Student 378
9/13/2016 10:37:18 AM,MED #8 KL,Accepted Online,2019,Med Student 370
9/13/2016 10:57:55 AM,Med Annex2,Accepted Online,2020,Med Student 475
9/13/2016 10:58:02 AM,MED #8 KL,Accepted Online,2020,Med Student 480
9/13/2016 10:58:21 AM,MED #6 KL,Accepted Online,2019,Med Student 337
9/13/2016 10:58:22 AM,Med Annex2,Accepted Online,2019,Med Student 318
9/13/2016 10:58:45 AM,MED #8 KL,Accepted Online,2020,Med Student 567
9/13/2016 10:58:54 AM,Med Annex2,Accepted Online,2019,Med Student 374
9/13/2016 10:59:22 AM,Med Annex2,Accepted Online,2020,Med Student 561
9/13/2016 10:59:58 AM,Med #2 KL,Accepted Online,2019,Med Student 366
9/13/2016 11:00:03 AM,MED #8 KL,Accepted Online,2020,Med Student 473
9/13/2016 11:00:35 AM,Med #1 KL,Accepted Online,2020,Med Student 511
9/13/2016 11:01:08 AM,MED #8 KL,Accepted Online,2020,Med Student 476
9/13/2016 11:01:11 AM,Med Annex2,Accepted Online,2020,Med Student 482
9/13/2016 11:01:27 AM,Med Annex2,Accepted Online,2020,Med Student 557
9/13/2016 11:03:09 AM,Med Annex2,Accepted Online,2020,Med Student 533
9/13/2016 11:03:58 AM,Med Annex2,Accepted Online,2020,Med Student 489
9/13/2016 11:04:13 AM,Med #1 KL,Accepted Online,2020,Med Student 511
9/13/2016 11:05:27 AM,Med Annex2,Accepted Online,2020,Med Student 535
9/13/2016 11:05:44 AM,MED #4 KL,Accepted Online,2019,Med Student 403
9/13/2016 11:06:31 AM,Med Annex2,Accepted Online,2020,Med Student 564
9/13/2016 11:07:21 AM,MED #7 KL,Accepted Online,2020,Med Student 466
9/13/2016 11:07:31 AM,MED #6 KL,Accepted Online,2019,Med Student 337
9/13/2016 11:08:21 AM,Med Annex2,Accepted Online,2020,Med Student 457
9/13/2016 11:09:15 AM,Med Annex1,Accepted Online,2020,Med Student 464
9/13/2016 11:09:32 AM,MED #8 KL,Accepted Online,2020,Med Student 493
9/13/2016 11:09:57 AM,Med Annex2,Accepted Online,2020,Med Student 478
9/13/2016 11:10:06 AM,MED #6 KL,Accepted Online,2019,Med Student 337
9/13/2016 11:10:16 AM,MED #3 KL,Accepted Online,2020,Med Student 464
9/13/2016 11:11:00 AM,MED #8 KL,Accepted Online,2019,Med Student 332
9/13/2016 11:11:04 AM,MED #5 KL,Accepted Online,2020,Med Student 488
