Door Access Actual DateTime,Door Name,Result,Expected Graduation year,Unique Identifier
7/21/2016 5:06:46 PM,Med #1 KL,Accepted Online,2017,Med Student 196
7/21/2016 5:44:28 PM,MED #4 KL,Accepted Online,2017,Med Student 196
7/22/2016 8:08:23 AM,MED #8 KL,Accepted Online,2017,Med Student 172
7/22/2016 8:25:39 AM,MED #8 KL,Accepted Online,2017,Med Student 172
7/22/2016 9:39:53 AM,MED #8 KL,Accepted Online,2017,Med Student 172
7/22/2016 11:10:54 AM,Med Annex1,Accepted Online,2017,Med Student 172
7/22/2016 11:13:17 AM,Med Annex1,Accepted Online,2017,Med Student 172
7/22/2016 11:31:27 AM,Med Annex2,Accepted Online,2017,Med Student 172
7/22/2016 11:34:02 AM,Med Annex2,Accepted Online,{null},Staff
7/22/2016 11:37:50 AM,Med Annex2,Accepted Online,{null},Faculty
7/22/2016 11:38:11 AM,Med Annex2,Accepted Online,{null},Staff
7/22/2016 12:14:50 PM,Med #1 KL,Accepted Online,2017,Med Student 127
7/22/2016 12:43:34 PM,Med Annex2,Accepted Online,2017,Med Student 196
7/22/2016 12:54:14 PM,MED #4 KL,Accepted Online,2017,Med Student 196
7/22/2016 1:51:07 PM,Med Annex1,Accepted Online,{null},Staff
7/22/2016 1:59:30 PM,Med Annex1,Accepted Online,2017,Med Student 172
7/22/2016 2:02:30 PM,Med Annex2,Accepted Online,2017,Med Student 172
7/22/2016 3:02:10 PM,Med Annex1,Accepted Online,2017,Med Student 172
7/22/2016 3:02:14 PM,Med #1 KL,Accepted Online,2017,Med Student 127
7/22/2016 4:12:02 PM,Med #1 KL,Accepted Online,2017,Med Student 127
7/22/2016 8:47:05 PM,Med #1 KL,Accepted Online,2017,Med Student 127
7/22/2016 8:48:00 PM,Med #1 KL,Accepted Online,2017,Med Student 127
7/22/2016 8:56:56 PM,Med #1 KL,Accepted Online,2017,Med Student 127
7/22/2016 9:19:43 PM,Med Annex2,Accepted Online,2018,Med Student 283
7/22/2016 11:31:32 PM,Med #1 KL,Accepted Online,2017,Med Student 127
7/22/2016 11:32:16 PM,Med #1 KL,Accepted Online,2017,Med Student 127
7/23/2016 11:46:40 AM,MED #8 KL,Accepted Online,2017,Med Student 196
7/23/2016 3:50:51 PM,Med Annex1,Accepted Online,2017,Med Student 196
7/24/2016 8:28:29 AM,MED #8 KL,Accepted Online,2017,Med Student 172
7/24/2016 9:21:19 AM,MED #8 KL,Accepted Online,2017,Med Student 172
7/24/2016 10:48:36 AM,Med Annex1,Accepted Online,2017,Med Student 172
7/24/2016 11:59:41 AM,MED #8 KL,Accepted Online,2017,Med Student 172
7/24/2016 1:08:51 PM,Med Annex2,Accepted Online,2017,Med Student 172
7/24/2016 1:27:49 PM,MED #8 KL,Accepted Online,2017,Med Student 172
7/24/2016 3:36:20 PM,MED #8 KL,Accepted Online,2017,Med Student 172
7/24/2016 5:22:22 PM,MED #8 KL,Accepted Online,2017,Med Student 172
