Door Access Actual DateTime,Door Name,Result,Expected Graduation year,Unique Identifier
6/21/2016 4:08:16 PM,Med Annex1,Accepted Online,2019,Med Student 380
6/21/2016 4:34:22 PM,Med Annex1,Accepted Online,2019,Med Student 389
6/21/2016 5:05:44 PM,Med Annex2,Accepted Online,2019,Med Student 337
6/21/2016 5:06:41 PM,Med Annex1,Accepted Online,2019,Med Student 390
6/21/2016 5:16:21 PM,Med Annex1,Accepted Online,2019,Med Student 366
6/21/2016 5:37:23 PM,Med Annex1,Accepted Online,2019,Med Student 390
6/21/2016 5:41:45 PM,Med Annex2,Accepted Online,2019,Med Student 380
6/21/2016 5:50:00 PM,Med Annex1,Accepted Online,2019,Med Student 390
6/21/2016 5:54:04 PM,Med Annex1,Accepted Online,2019,Med Student 439
6/21/2016 5:58:45 PM,Med Annex1,Accepted Online,2019,Med Student 366
6/21/2016 6:16:00 PM,Med Annex1,Accepted Online,2019,Med Student 389
6/21/2016 6:36:26 PM,Med Annex2,Accepted Online,2019,Med Student 390
6/21/2016 6:45:30 PM,MED #8 KL,Accepted Online,2017,Med Student 127
6/21/2016 7:39:12 PM,Med Annex1,Accepted Online,2019,Med Student 327
6/21/2016 8:19:58 PM,Med Annex1,Accepted Online,2019,Med Student 389
6/21/2016 8:42:52 PM,Med Annex1,Accepted Online,2019,Med Student 390
6/21/2016 8:53:51 PM,Med Annex2,Accepted Online,2019,Med Student 327
6/21/2016 9:08:25 PM,Med Annex1,Accepted Online,2019,Med Student 389
6/22/2016 8:19:26 AM,Med Annex2,Accepted Online,2019,Med Student 334
6/22/2016 9:06:34 AM,MED #4 KL,Accepted Online,{null},Staff
6/22/2016 9:38:32 AM,MED #4 KL,Accepted Online,{null},Staff
6/22/2016 10:09:23 AM,Med Annex2,Accepted Online,{null},Staff
6/22/2016 10:19:43 AM,Med Annex2,Accepted Online,{null},Staff
6/22/2016 10:21:25 AM,MED #5 KL,Accepted Online,{null},Staff
6/22/2016 10:22:12 AM,MED #6 KL,Accepted Online,{null},Staff
6/22/2016 10:22:23 AM,MED #7 KL,Accepted Online,{null},Staff
6/22/2016 10:22:35 AM,Med #1 KL,Accepted Online,{null},Staff
6/22/2016 10:22:44 AM,MED #3 KL,Accepted Online,{null},Staff
6/22/2016 10:22:52 AM,Med #2 KL,Accepted Online,{null},Staff
6/22/2016 10:23:00 AM,MED #9 KL,Accepted Online,{null},Staff
6/22/2016 10:24:31 AM,Med Annex1,Accepted Online,{null},Staff
6/22/2016 10:33:06 AM,Med Annex2,Accepted Online,{null},Staff
6/22/2016 10:43:53 AM,Med #1 KL,Accepted Online,2017,Med Student 127
6/22/2016 10:46:25 AM,Med #2 KL,Accepted Online,2018,Med Student 221
6/22/2016 10:51:48 AM,MED #5 KL,Accepted Online,2017,Med Student 127
6/22/2016 10:52:03 AM,Med #1 KL,Accepted Online,2017,Med Student 127
6/22/2016 11:02:48 AM,MED #4 KL,Accepted Online,{null},{null}
6/22/2016 12:05:03 PM,MED #4 KL,Accepted Online,{null},Staff
6/22/2016 1:08:02 PM,MED #8 KL,Accepted Online,2018,Med Student 308
6/22/2016 1:25:27 PM,Med Annex2,Accepted Online,{null},Staff
6/22/2016 2:49:11 PM,Med Annex2,Accepted Online,{null},Staff
6/22/2016 2:53:21 PM,Med Annex2,Accepted Online,{null},Staff
6/22/2016 3:05:02 PM,Med Annex2,Accepted Online,{null},Staff
6/22/2016 3:41:57 PM,MED #8 KL,Accepted Online,2018,Med Student 308
6/22/2016 3:59:53 PM,Med Annex2,Accepted Online,2019,Med Student 439
6/22/2016 4:33:00 PM,Med #1 KL,Accepted Online,2017,Med Student 127
6/22/2016 4:33:30 PM,Med Annex1,Accepted Online,2017,Med Student 127
6/22/2016 4:36:48 PM,MED #8 KL,Accepted Online,2018,Med Student 308
6/22/2016 5:08:13 PM,MED #8 KL,Accepted Online,2018,Med Student 308
6/22/2016 5:12:09 PM,MED #8 KL,Accepted Online,2018,Med Student 308
6/22/2016 5:14:48 PM,Med Annex1,Accepted Online,2019,Med Student 439
6/22/2016 6:48:47 PM,MED #8 KL,Accepted Online,2017,Med Student 198
6/22/2016 8:26:18 PM,Med Annex1,Accepted Online,2017,Med Student 198
6/22/2016 9:48:39 PM,Med Annex2,Accepted Online,2018,Med Student 273
6/23/2016 7:23:29 AM,Med Annex2,Accepted Online,2019,Med Student 334
6/23/2016 10:18:40 AM,MED #4 KL,Accepted Online,{null},Staff
6/23/2016 11:45:16 AM,Med Annex2,Accepted Online,{null},Staff
6/23/2016 11:52:42 AM,Med Annex2,Accepted Online,2019,Med Student 318
6/23/2016 11:54:47 AM,Med Annex1,Accepted Online,2019,Med Student 318
6/23/2016 1:39:50 PM,Med Annex1,Accepted Online,2019,Med Student 318
6/23/2016 1:43:39 PM,Med Annex2,Accepted Online,2019,Med Student 318
6/23/2016 1:46:17 PM,Med Annex2,Accepted Online,2019,Med Student 318
6/23/2016 2:05:49 PM,MED #4 KL,Accepted Online,{null},Staff
6/23/2016 2:08:53 PM,MED #4 KL,Accepted Online,{null},Staff
6/23/2016 2:58:55 PM,Med Annex2,Accepted Online,2019,Med Student 318
6/23/2016 3:08:42 PM,Med Annex2,Accepted Online,2019,Med Student 318
6/23/2016 3:10:00 PM,Med Annex1,Accepted Online,2019,Med Student 318
6/23/2016 5:19:45 PM,MED #8 KL,Accepted Online,2018,Med Student 315
6/23/2016 6:11:41 PM,Med Annex2,Accepted Online,2019,Med Student 318
6/23/2016 6:33:44 PM,Med Annex2,Accepted Online,2018,Med Student 283
6/24/2016 10:15:43 AM,Med Annex2,Accepted Online,{null},Staff
6/24/2016 11:43:42 AM,Med Annex2,Accepted Online,2019,Med Student 366
6/24/2016 11:49:38 AM,Med Annex2,Accepted Online,2019,Med Student 318
6/24/2016 12:18:03 PM,Med Annex2,Accepted Online,2019,Med Student 318
6/24/2016 12:48:04 PM,Med Annex1,Accepted Online,2019,Med Student 366
6/24/2016 12:58:12 PM,Med Annex1,Accepted Online,2019,Med Student 369
6/24/2016 3:28:07 PM,Med Annex2,Accepted Online,2019,Med Student 366
6/24/2016 3:29:53 PM,Med Annex2,Accepted Online,2019,Med Student 404
6/24/2016 3:42:42 PM,Med Annex1,Accepted Online,2019,Med Student 404
6/24/2016 3:46:55 PM,Med Annex2,Accepted Online,{null},Staff
6/25/2016 10:48:32 AM,Med Annex2,Accepted Online,2019,Med Student 334
6/25/2016 12:16:01 PM,Med Annex1,Accepted Online,2019,Med Student 366
6/25/2016 12:18:21 PM,Med Annex1,Accepted Online,2019,Med Student 366
6/25/2016 2:15:01 PM,Med Annex2,Accepted Online,2019,Med Student 389
6/25/2016 2:55:40 PM,Med Annex2,Accepted Online,2018,Med Student 268
6/25/2016 3:21:54 PM,Med Annex2,Accepted Online,2018,Med Student 268
6/25/2016 3:42:36 PM,Med Annex2,Accepted Online,2019,Med Student 389
6/25/2016 4:23:22 PM,Med Annex2,Accepted Online,2018,Med Student 268
6/25/2016 4:38:57 PM,Med Annex2,Accepted Online,2019,Med Student 389
6/25/2016 4:55:28 PM,Med Annex1,Accepted Online,2019,Med Student 366
6/25/2016 5:35:33 PM,Med Annex2,Accepted Online,2019,Med Student 389
6/25/2016 7:34:13 PM,Med Annex1,Accepted Online,2019,Med Student 389
6/25/2016 7:59:59 PM,Med Annex2,Accepted Online,2019,Med Student 404
6/25/2016 9:10:04 PM,Med Annex2,Accepted Online,2019,Med Student 434
6/26/2016 3:14:07 PM,Med Annex2,Accepted Online,2017,Med Student 198
6/26/2016 3:35:05 PM,MED #8 KL,Accepted Online,2019,Med Student 372
6/26/2016 3:44:15 PM,MED #8 KL,Accepted Online,2019,Med Student 372
6/26/2016 4:11:17 PM,MED #8 KL,Accepted Online,2019,Med Student 372
6/26/2016 4:42:26 PM,MED #8 KL,Accepted Online,2019,Med Student 372
6/26/2016 4:50:48 PM,MED #8 KL,Accepted Online,2019,Med Student 372
6/26/2016 6:02:25 PM,MED #8 KL,Accepted Online,2019,Med Student 372
6/26/2016 6:10:16 PM,Med Annex1,Accepted Online,2017,Med Student 198
6/26/2016 6:50:18 PM,MED #8 KL,Accepted Online,2019,Med Student 372
6/26/2016 6:57:04 PM,MED #8 KL,Accepted Online,2019,Med Student 372
6/26/2016 7:56:38 PM,MED #8 KL,Accepted Online,2019,Med Student 372
6/26/2016 8:31:25 PM,MED #8 KL,Accepted Online,2019,Med Student 372
6/26/2016 9:17:33 PM,MED #8 KL,Accepted Online,2019,Med Student 372
