Door Access Actual DateTime,Door Name,Result,Expected Graduation year,Unique Identifier
7/16/2016 2:09:33 PM,MED #6 KL,Accepted Online,2019,Med Student 317
7/16/2016 2:35:26 PM,MED #8 KL,Accepted Online,2017,Med Student 196
7/16/2016 3:18:15 PM,MED #6 KL,Accepted Online,2019,Med Student 317
7/16/2016 3:24:17 PM,Med Annex1,Accepted Online,2017,Med Student 196
7/16/2016 4:41:45 PM,Med Annex2,Accepted Online,2017,Med Student 196
7/16/2016 4:50:35 PM,MED #6 KL,Accepted Online,2019,Med Student 317
7/16/2016 4:54:50 PM,MED #6 KL,Accepted Online,2019,Med Student 317
7/16/2016 4:56:24 PM,MED #6 KL,Accepted Online,2019,Med Student 317
7/16/2016 6:59:48 PM,MED #6 KL,Accepted Online,2019,Med Student 317
7/16/2016 7:04:44 PM,Med Annex1,Accepted Online,2019,Med Student 317
7/16/2016 7:05:20 PM,MED #6 KL,Accepted Online,2019,Med Student 317
7/16/2016 9:06:50 PM,Med Annex2,Accepted Online,2018,Med Student 283
7/17/2016 1:01:40 PM,MED #6 KL,Accepted Online,2019,Med Student 317
7/17/2016 1:04:22 PM,MED #6 KL,Accepted Online,2019,Med Student 317
7/17/2016 1:04:32 PM,MED #7 KL,Accepted Online,2019,Med Student 317
7/17/2016 1:04:49 PM,MED #6 KL,Accepted Online,2019,Med Student 317
7/17/2016 1:09:21 PM,MED #4 KL,Accepted Online,2019,Med Student 317
7/17/2016 1:11:09 PM,MED #6 KL,Accepted Online,2019,Med Student 317
7/17/2016 1:13:46 PM,MED #8 KL,Accepted Online,2019,Med Student 369
7/17/2016 3:32:07 PM,Med Annex2,Accepted Online,2019,Med Student 369
7/17/2016 4:42:27 PM,MED #6 KL,Accepted Online,2019,Med Student 317
7/17/2016 4:44:10 PM,MED #6 KL,Accepted Online,2019,Med Student 317
7/17/2016 5:42:50 PM,MED #6 KL,Accepted Online,2019,Med Student 317
7/17/2016 8:24:24 PM,MED #6 KL,Accepted Online,2019,Med Student 317
