Door Access Actual DateTime,Door Name,Result,Expected Graduation year,Unique Identifier
9/19/2016 12:48:32 PM,Med Annex2,Accepted Online,2020,Med Student 531
9/19/2016 12:51:01 PM,MED #5 KL,Accepted Online,2020,Med Student 474
9/19/2016 1:11:44 PM,MED #8 KL,Accepted Online,2019,Med Student 430
9/19/2016 1:14:33 PM,MED #8 KL,Accepted Online,2019,Med Student 430
9/19/2016 1:22:27 PM,MED #7 KL,perm sch invalid,{null},{null}
9/19/2016 1:51:40 PM,Med Annex2,Accepted Online,2019,Med Student 334
9/19/2016 1:57:33 PM,MED #8 KL,Accepted Online,2020,Med Student 535
9/19/2016 1:58:53 PM,Med Annex2,Accepted Online,2020,Med Student 508
9/19/2016 1:59:30 PM,Med Annex2,Accepted Online,2020,Med Student 553
9/19/2016 1:59:31 PM,MED #8 KL,Accepted Online,2020,Med Student 480
9/19/2016 1:59:46 PM,Med Annex2,Accepted Online,2020,Med Student 529
9/19/2016 2:01:43 PM,Med Annex1,Accepted Online,2020,Med Student 542
9/19/2016 2:02:08 PM,Med Annex1,Accepted Online,2020,Med Student 491
9/19/2016 2:03:46 PM,Med Annex1,Accepted Online,2020,Med Student 502
9/19/2016 2:04:50 PM,Med Annex1,Accepted Online,2020,Med Student 542
9/19/2016 2:05:53 PM,MED #8 KL,Accepted Online,2020,Med Student 530
9/19/2016 2:06:46 PM,MED #9 KL,Accepted Online,2020,Med Student 453
9/19/2016 2:06:46 PM,Med Annex2,Accepted Online,2020,Med Student 511
9/19/2016 2:07:29 PM,MED #8 KL,Accepted Online,2020,Med Student 476
9/19/2016 2:07:45 PM,MED #9 KL,Accepted Online,2020,Med Student 453
9/19/2016 2:08:43 PM,MED #9 KL,Accepted Online,2020,Med Student 453
9/19/2016 2:09:11 PM,Med Annex1,Accepted Online,2020,Med Student 508
9/19/2016 2:11:18 PM,MED #9 KL,Accepted Online,2020,Med Student 453
9/19/2016 2:12:00 PM,MED #8 KL,Accepted Online,2020,Med Student 496
9/19/2016 2:13:06 PM,Med Annex2,Accepted Online,2019,Med Student 430
9/19/2016 2:13:35 PM,Med Annex1,Accepted Online,2020,Med Student 453
9/19/2016 2:15:20 PM,MED #9 KL,Accepted Online,2020,Med Student 453
9/19/2016 2:16:11 PM,MED #8 KL,Accepted Online,2020,Med Student 567
9/19/2016 2:16:14 PM,Med Annex1,Accepted Online,2020,Med Student 542
9/19/2016 2:16:29 PM,MED #8 KL,Accepted Online,2020,Med Student 480
9/19/2016 2:16:55 PM,MED #8 KL,Accepted Online,2019,Med Student 430
9/19/2016 2:19:19 PM,Med Annex2,Accepted Online,2020,Med Student 534
9/19/2016 2:26:32 PM,MED #4 KL,Accepted Online,2020,Med Student 480
9/19/2016 2:26:58 PM,Med Annex2,Accepted Online,2020,Med Student 519
9/19/2016 2:32:54 PM,MED #8 KL,Accepted Online,2020,Med Student 543
9/19/2016 2:38:08 PM,Med Annex2,Accepted Online,2020,Med Student 528
9/19/2016 2:43:28 PM,Med #2 KL,Accepted Online,2020,Med Student 528
9/19/2016 2:44:36 PM,Med Annex1,Accepted Online,2020,Med Student 528
9/19/2016 2:45:06 PM,Med #2 KL,Accepted Online,2020,Med Student 528
9/19/2016 2:57:54 PM,MED #8 KL,Accepted Online,2020,Med Student 517
9/19/2016 2:57:59 PM,Med Annex1,Accepted Online,2020,Med Student 528
9/19/2016 3:00:55 PM,Med Annex1,Accepted Online,2020,Med Student 528
9/19/2016 3:01:17 PM,MED #4 KL,Accepted Online,2020,Med Student 530
9/19/2016 3:02:19 PM,Med #1 KL,Accepted Online,2019,Med Student 337
9/19/2016 3:03:20 PM,MED #8 KL,Accepted Online,2019,Med Student 386
9/19/2016 3:03:44 PM,MED #3 KL,Accepted Online,2019,Med Student 416
9/19/2016 3:04:41 PM,MED #8 KL,Accepted Online,2019,Med Student 332
9/19/2016 3:04:47 PM,MED #5 KL,Accepted Online,2019,Med Student 433
9/19/2016 3:05:10 PM,Med #2 KL,Accepted Online,2019,Med Student 356
9/19/2016 3:05:25 PM,Med #1 KL,Accepted Online,2019,Med Student 337
9/19/2016 3:05:51 PM,Med Annex1,Accepted Online,2019,Med Student 360
9/19/2016 3:07:00 PM,MED #8 KL,Accepted Online,2019,Med Student 386
9/19/2016 3:07:01 PM,MED #3 KL,Accepted Online,2019,Med Student 416
9/19/2016 3:09:09 PM,MED #8 KL,Accepted Online,2020,Med Student 517
9/19/2016 3:10:38 PM,Med Annex2,Accepted Online,2019,Med Student 318
9/19/2016 3:11:28 PM,MED #7 KL,Accepted Online,2019,Med Student 366
9/19/2016 3:12:48 PM,MED #8 KL,Accepted Online,2019,Med Student 386
9/19/2016 3:14:22 PM,MED #5 KL,Accepted Online,2020,Med Student 529
9/19/2016 3:14:37 PM,Med Annex1,Accepted Online,2020,Med Student 529
9/19/2016 3:17:07 PM,MED #8 KL,Accepted Online,2019,Med Student 427
9/19/2016 3:18:25 PM,MED #5 KL,Accepted Online,2020,Med Student 464
9/19/2016 3:19:16 PM,Med Annex1,Accepted Online,2020,Med Student 464
9/19/2016 3:19:35 PM,MED #8 KL,Accepted Online,2019,Med Student 410
9/19/2016 3:19:46 PM,Med Annex2,Accepted Online,2019,Med Student 318
9/19/2016 3:20:10 PM,Med Annex2,Accepted Online,2020,Med Student 502
9/19/2016 3:20:20 PM,MED #8 KL,Accepted Online,2019,Med Student 410
9/19/2016 3:20:27 PM,MED #5 KL,Accepted Online,2020,Med Student 464
9/19/2016 3:20:31 PM,MED #4 KL,Accepted Online,2020,Med Student 527
9/19/2016 3:22:08 PM,MED #8 KL,Accepted Online,2019,Med Student 430
9/19/2016 3:22:34 PM,MED #7 KL,Accepted Online,2019,Med Student 366
9/19/2016 3:22:59 PM,MED #8 KL,Accepted Online,2019,Med Student 423
9/19/2016 3:23:52 PM,MED #4 KL,Accepted Online,2019,Med Student 410
9/19/2016 3:27:42 PM,Med Annex1,Accepted Online,2019,Med Student 366
9/19/2016 3:28:30 PM,Med Annex1,Accepted Online,2020,Med Student 461
9/19/2016 3:30:54 PM,MED #8 KL,Accepted Online,2019,Med Student 364
9/19/2016 3:33:34 PM,Med Annex2,Accepted Online,2019,Med Student 430
9/19/2016 3:42:55 PM,MED #8 KL,Accepted Online,2019,Med Student 426
9/19/2016 3:44:36 PM,MED #8 KL,Accepted Online,2020,Med Student 519
9/19/2016 3:45:14 PM,MED #5 KL,Accepted Online,2020,Med Student 464
9/19/2016 3:50:19 PM,Med Annex1,Accepted Online,2020,Med Student 529
9/19/2016 3:58:05 PM,Med Annex2,Accepted Online,2020,Med Student 501
9/19/2016 3:58:29 PM,MED #6 KL,Accepted Online,2020,Med Student 474
9/19/2016 3:59:50 PM,MED #8 KL,Accepted Online,2020,Med Student 530
9/19/2016 4:00:56 PM,MED #6 KL,Accepted Online,2020,Med Student 474
9/19/2016 4:06:43 PM,Med Annex2,Accepted Online,2019,Med Student 360
9/19/2016 4:08:30 PM,MED #9 KL,Accepted Online,2020,Med Student 453
9/19/2016 4:11:22 PM,MED #8 KL,Accepted Online,2020,Med Student 543
9/19/2016 4:12:04 PM,MED #7 KL,Accepted Online,2019,Med Student 366
9/19/2016 4:23:36 PM,MED #8 KL,Accepted Online,2020,Med Student 552
9/19/2016 4:25:37 PM,MED #8 KL,Accepted Online,2019,Med Student 430
9/19/2016 4:26:50 PM,MED #4 KL,Accepted Online,2019,Med Student 386
9/19/2016 4:27:34 PM,MED #8 KL,Accepted Online,2020,Med Student 552
9/19/2016 4:36:06 PM,MED #8 KL,Accepted Online,2020,Med Student 566
9/19/2016 4:36:52 PM,Med Annex2,Accepted Online,2019,Med Student 360
9/19/2016 4:39:24 PM,MED #6 KL,Accepted Online,2020,Med Student 474
9/19/2016 4:40:44 PM,Med Annex1,Accepted Online,2020,Med Student 529
9/19/2016 4:41:40 PM,Med Annex1,Accepted Online,2020,Med Student 491
9/19/2016 4:48:07 PM,MED #3 KL,Accepted Online,2019,Med Student 416
9/19/2016 4:48:20 PM,MED #8 KL,Accepted Online,2020,Med Student 445
9/19/2016 4:49:32 PM,MED #8 KL,Accepted Online,2019,Med Student 423
9/19/2016 4:50:04 PM,Med Annex1,Accepted Online,2020,Med Student 542
9/19/2016 4:53:09 PM,Med Annex2,Accepted Online,2020,Med Student 564
9/19/2016 4:54:24 PM,MED #8 KL,Accepted Online,2019,Med Student 423
9/19/2016 4:56:44 PM,Med #2 KL,Accepted Online,2019,Med Student 356
9/19/2016 4:57:43 PM,MED #8 KL,Accepted Online,2020,Med Student 530
9/19/2016 4:58:39 PM,MED #8 KL,Accepted Online,2020,Med Student 445
9/19/2016 4:59:19 PM,MED #5 KL,Accepted Online,2020,Med Student 564
9/19/2016 5:03:22 PM,MED #8 KL,Accepted Online,2020,Med Student 553
9/19/2016 5:03:44 PM,Med Annex1,Accepted Online,2020,Med Student 564
9/19/2016 5:06:49 PM,Med Annex2,Accepted Online,2019,Med Student 404
9/19/2016 5:08:52 PM,Med Annex2,Accepted Online,2019,Med Student 416
9/19/2016 5:09:01 PM,MED #4 KL,Accepted Online,2020,Med Student 480
9/19/2016 5:09:54 PM,MED #3 KL,Accepted Online,2019,Med Student 416
9/19/2016 5:10:50 PM,Med #1 KL,Accepted Online,2019,Med Student 337
9/19/2016 5:17:57 PM,MED #8 KL,Accepted Online,2019,Med Student 321
9/19/2016 5:18:23 PM,Med #2 KL,Accepted Online,2019,Med Student 369
9/19/2016 5:18:35 PM,MED #8 KL,Accepted Online,2020,Med Student 502
9/19/2016 5:18:45 PM,Med Annex2,Accepted Online,2020,Med Student 510
9/19/2016 5:18:50 PM,MED #5 KL,Accepted Online,2020,Med Student 564
9/19/2016 5:19:09 PM,Med Annex1,Accepted Online,2020,Med Student 564
9/19/2016 5:20:06 PM,Med #2 KL,Accepted Online,2019,Med Student 369
9/19/2016 5:24:41 PM,Med Annex2,Accepted Online,2019,Med Student 427
9/19/2016 5:30:21 PM,Med #1 KL,Accepted Online,2019,Med Student 337
9/19/2016 5:31:46 PM,MED #8 KL,Accepted Online,2020,Med Student 530
9/19/2016 5:32:28 PM,MED #5 KL,Accepted Online,2020,Med Student 464
9/19/2016 5:36:06 PM,MED #8 KL,Accepted Online,2019,Med Student 426
9/19/2016 5:40:13 PM,MED #5 KL,Accepted Online,2020,Med Student 464
9/19/2016 5:42:10 PM,Med Annex2,Accepted Online,2019,Med Student 328
9/19/2016 5:43:31 PM,Med Annex2,Accepted Online,2020,Med Student 531
9/19/2016 5:43:52 PM,MED #8 KL,Accepted Online,2020,Med Student 496
9/19/2016 5:45:39 PM,MED #8 KL,Accepted Online,2020,Med Student 517
9/19/2016 5:46:53 PM,Med Annex1,Accepted Online,2020,Med Student 491
9/19/2016 5:48:36 PM,MED #8 KL,Accepted Online,2020,Med Student 502
9/19/2016 5:50:27 PM,Med Annex1,Accepted Online,2020,Med Student 464
9/19/2016 5:51:32 PM,Med Annex2,Accepted Online,2019,Med Student 360
9/19/2016 6:03:43 PM,Med Annex1,Accepted Online,2019,Med Student 360
9/19/2016 6:05:53 PM,Med Annex2,Accepted Online,2020,Med Student 561
9/19/2016 6:08:00 PM,MED #9 KL,Accepted Online,2020,Med Student 561
9/19/2016 6:08:14 PM,MED #8 KL,Accepted Online,2020,Med Student 494
9/19/2016 6:10:04 PM,MED #4 KL,Accepted Online,2019,Med Student 386
9/19/2016 6:10:17 PM,Med Annex1,Accepted Online,2019,Med Student 366
9/19/2016 6:11:34 PM,MED #4 KL,Accepted Online,2019,Med Student 386
9/19/2016 6:17:45 PM,MED #8 KL,Accepted Online,2019,Med Student 332
9/19/2016 6:23:12 PM,MED #8 KL,Accepted Online,2019,Med Student 430
9/19/2016 6:24:20 PM,Med Annex2,Accepted Online,2019,Med Student 422
9/19/2016 6:24:53 PM,Med Annex1,Accepted Online,2020,Med Student 561
9/19/2016 6:25:11 PM,Med Annex1,Accepted Online,2019,Med Student 369
9/19/2016 6:26:46 PM,Med #2 KL,Accepted Online,2019,Med Student 369
9/19/2016 6:33:35 PM,Med Annex1,Accepted Online,2019,Med Student 360
9/19/2016 6:34:32 PM,Med Annex1,Accepted Online,2019,Med Student 369
9/19/2016 6:35:18 PM,Med Annex1,Accepted Online,2020,Med Student 453
9/19/2016 6:36:36 PM,Med #2 KL,Accepted Online,2019,Med Student 369
9/19/2016 6:42:23 PM,MED #8 KL,Accepted Online,2019,Med Student 369
9/19/2016 6:42:39 PM,MED #9 KL,Accepted Online,2020,Med Student 453
9/19/2016 6:43:07 PM,Med #2 KL,Accepted Online,2019,Med Student 369
9/19/2016 6:52:09 PM,MED #9 KL,Accepted Online,2020,Med Student 453
9/19/2016 6:52:13 PM,Med Annex2,Accepted Online,2020,Med Student 478
9/19/2016 6:54:13 PM,MED #9 KL,Accepted Online,2020,Med Student 453
9/19/2016 7:00:05 PM,MED #8 KL,Accepted Online,2020,Med Student 494
9/19/2016 7:01:17 PM,Med Annex1,Accepted Online,2020,Med Student 478
9/19/2016 7:02:18 PM,MED #8 KL,Accepted Online,2019,Med Student 427
9/19/2016 7:03:30 PM,MED #8 KL,Accepted Online,2020,Med Student 530
9/19/2016 7:04:45 PM,MED #8 KL,Accepted Online,2019,Med Student 386
9/19/2016 7:08:39 PM,Med Annex2,Accepted Online,2019,Med Student 372
9/19/2016 7:08:52 PM,MED #8 KL,Accepted Online,2020,Med Student 530
9/19/2016 7:16:42 PM,MED #8 KL,Accepted Online,2019,Med Student 372
9/19/2016 7:19:30 PM,MED #8 KL,Accepted Online,2020,Med Student 553
9/19/2016 7:21:09 PM,Med Annex1,Accepted Online,2020,Med Student 564
9/19/2016 7:22:04 PM,MED #3 KL,Accepted Online,2019,Med Student 416
9/19/2016 7:24:36 PM,MED #8 KL,Accepted Online,2020,Med Student 553
9/19/2016 7:26:27 PM,Med Annex2,Accepted Online,2020,Med Student 531
9/19/2016 7:27:40 PM,MED #8 KL,Accepted Online,2019,Med Student 328
9/19/2016 7:33:30 PM,MED #8 KL,Accepted Online,2019,Med Student 430
9/19/2016 7:39:09 PM,MED #8 KL,Accepted Online,2020,Med Student 517
9/19/2016 7:39:09 PM,Med Annex2,Accepted Online,2020,Med Student 559
9/19/2016 7:39:24 PM,Med #2 KL,Accepted Online,2020,Med Student 559
9/19/2016 7:39:54 PM,MED #5 KL,Accepted Online,2020,Med Student 461
9/19/2016 7:40:03 PM,MED #3 KL,Accepted Online,2020,Med Student 461
9/19/2016 7:41:57 PM,Med Annex2,Accepted Online,2020,Med Student 492
9/19/2016 7:42:57 PM,MED #8 KL,Accepted Online,2020,Med Student 552
9/19/2016 7:43:04 PM,Med Annex2,Accepted Online,2019,Med Student 366
9/19/2016 7:44:20 PM,MED #8 KL,Accepted Online,2020,Med Student 517
9/19/2016 7:46:30 PM,MED #4 KL,Accepted Online,2019,Med Student 386
9/19/2016 7:46:35 PM,Med Annex2,Accepted Online,2020,Med Student 529
9/19/2016 7:47:44 PM,MED #6 KL,Accepted Online,2020,Med Student 491
9/19/2016 7:49:23 PM,MED #8 KL,Accepted Online,2019,Med Student 426
9/19/2016 7:51:33 PM,Med Annex1,Accepted Online,2019,Med Student 360
9/19/2016 7:52:00 PM,MED #8 KL,Accepted Online,2019,Med Student 321
9/19/2016 7:52:56 PM,MED #8 KL,Accepted Online,2020,Med Student 448
9/19/2016 7:55:26 PM,MED #8 KL,Accepted Online,2020,Med Student 478
9/19/2016 7:56:26 PM,Med Annex1,Accepted Online,2020,Med Student 464
9/19/2016 7:57:02 PM,MED #5 KL,Accepted Online,2020,Med Student 464
9/19/2016 7:59:56 PM,Med #1 KL,Accepted Online,2019,Med Student 337
9/19/2016 8:02:59 PM,MED #8 KL,Accepted Online,2020,Med Student 478
9/19/2016 8:05:53 PM,MED #8 KL,Accepted Online,2019,Med Student 372
9/19/2016 8:07:28 PM,Med Annex2,Accepted Online,2019,Med Student 404
9/19/2016 8:10:47 PM,Med Annex2,Accepted Online,2019,Med Student 404
9/19/2016 8:13:39 PM,Med Annex1,Accepted Online,2019,Med Student 404
9/19/2016 8:16:00 PM,Med Annex2,Accepted Online,2020,Med Student 480
9/19/2016 8:19:08 PM,MED #8 KL,Accepted Online,2019,Med Student 423
9/19/2016 8:26:02 PM,Med Annex1,Accepted Online,2019,Med Student 366
9/19/2016 8:27:37 PM,MED #5 KL,Accepted Online,2020,Med Student 564
9/19/2016 8:27:52 PM,MED #3 KL,Accepted Online,2020,Med Student 564
9/19/2016 8:28:06 PM,MED #5 KL,Accepted Online,2020,Med Student 564
9/19/2016 8:29:55 PM,MED #8 KL,Accepted Online,2020,Med Student 553
9/19/2016 8:34:53 PM,MED #8 KL,Accepted Online,2020,Med Student 445
9/19/2016 8:35:14 PM,MED #4 KL,Accepted Online,2019,Med Student 386
9/19/2016 8:37:23 PM,Med Annex1,Accepted Online,2019,Med Student 328
9/19/2016 8:39:52 PM,MED #8 KL,Accepted Online,2019,Med Student 427
9/19/2016 8:45:42 PM,Med Annex2,Accepted Online,2020,Med Student 510
9/19/2016 8:47:27 PM,Med Annex2,Accepted Online,2020,Med Student 561
9/19/2016 8:48:40 PM,Med #2 KL,Accepted Online,2020,Med Student 559
9/19/2016 8:54:46 PM,MED #8 KL,Accepted Online,2020,Med Student 517
9/19/2016 8:56:07 PM,MED #3 KL,Accepted Online,2020,Med Student 564
9/19/2016 8:56:51 PM,MED #5 KL,Accepted Online,2020,Med Student 464
9/19/2016 8:56:59 PM,Med Annex1,Accepted Online,2020,Med Student 564
9/19/2016 9:04:48 PM,Med Annex1,Accepted Online,2019,Med Student 423
9/19/2016 9:05:55 PM,Med #1 KL,Accepted Online,2019,Med Student 337
9/19/2016 9:10:54 PM,MED #5 KL,Accepted Online,2020,Med Student 564
9/19/2016 9:11:13 PM,Med Annex1,Accepted Online,2020,Med Student 564
9/19/2016 9:19:06 PM,Med Annex1,Accepted Online,2019,Med Student 318
9/19/2016 9:23:01 PM,Med Annex2,Accepted Online,2019,Med Student 318
9/19/2016 9:25:59 PM,MED #8 KL,Accepted Online,2020,Med Student 530
9/19/2016 9:27:02 PM,Med Annex2,Accepted Online,2019,Med Student 405
9/19/2016 9:33:44 PM,MED #8 KL,Accepted Online,2019,Med Student 360
9/19/2016 9:36:58 PM,Med Annex2,Accepted Online,2020,Med Student 478
9/19/2016 9:54:22 PM,MED #8 KL,Accepted Online,2019,Med Student 372
9/19/2016 10:05:15 PM,Med Annex2,Accepted Online,2019,Med Student 318
9/19/2016 10:10:40 PM,MED #8 KL,Accepted Online,2019,Med Student 372
9/19/2016 10:16:18 PM,MED #8 KL,Accepted Online,2019,Med Student 427
9/19/2016 10:18:00 PM,MED #8 KL,Accepted Online,2020,Med Student 494
9/19/2016 10:20:41 PM,Med Annex1,Accepted Online,2020,Med Student 561
9/19/2016 10:27:24 PM,Med #1 KL,Accepted Online,2019,Med Student 337
9/19/2016 10:28:40 PM,Med Annex2,Accepted Online,2020,Med Student 527
9/19/2016 10:32:44 PM,Med Annex1,Accepted Online,2020,Med Student 564
9/19/2016 11:09:06 PM,MED #8 KL,Accepted Online,2019,Med Student 372
9/20/2016 12:27:13 AM,MED #8 KL,Accepted Online,2019,Med Student 372
9/20/2016 7:12:26 AM,MED #8 KL,Accepted Online,2019,Med Student 370
9/20/2016 7:20:50 AM,Med Annex2,Accepted Online,2019,Med Student 318
9/20/2016 7:22:22 AM,MED #8 KL,Accepted Online,2019,Med Student 370
9/20/2016 7:26:10 AM,Med Annex1,Accepted Online,{null},Staff
9/20/2016 7:46:46 AM,MED #8 KL,Accepted Online,2019,Med Student 430
9/20/2016 7:55:21 AM,MED #8 KL,Accepted Online,2019,Med Student 430
9/20/2016 8:15:41 AM,MED #8 KL,Accepted Online,2019,Med Student 430
9/20/2016 8:19:01 AM,Med Annex1,Accepted Online,{null},Staff
9/20/2016 8:43:04 AM,MED #8 KL,Accepted Online,2019,Med Student 370
9/20/2016 8:52:08 AM,MED #8 KL,Accepted Online,2019,Med Student 430
9/20/2016 9:28:01 AM,MED #4 KL,Accepted Online,{null},Staff
9/20/2016 11:00:34 AM,Med #1 KL,Accepted Online,2020,Med Student 475
9/20/2016 11:00:43 AM,MED #3 KL,Accepted Online,2019,Med Student 416
9/20/2016 11:02:20 AM,Med Annex2,Accepted Online,2020,Med Student 561
9/20/2016 11:03:22 AM,MED #7 KL,Accepted Online,2020,Med Student 542
9/20/2016 11:03:37 AM,Med Annex2,Accepted Online,2019,Med Student 404
9/20/2016 11:03:40 AM,Med #1 KL,Accepted Online,2020,Med Student 475
9/20/2016 11:05:17 AM,MED #7 KL,Accepted Online,2020,Med Student 542
9/20/2016 11:05:42 AM,Med Annex2,Accepted Online,2019,Med Student 332
9/20/2016 11:07:32 AM,MED #8 KL,Accepted Online,2019,Med Student 386
9/20/2016 11:07:42 AM,Med Annex2,Accepted Online,2020,Med Student 508
9/20/2016 11:08:27 AM,MED #7 KL,Accepted Online,2020,Med Student 542
9/20/2016 11:08:57 AM,MED #7 KL,Accepted Online,2020,Med Student 542
9/20/2016 11:10:45 AM,Med Annex1,Accepted Online,2019,Med Student 360
9/20/2016 11:11:02 AM,MED #8 KL,Accepted Online,2019,Med Student 332
9/20/2016 11:11:30 AM,MED #7 KL,Accepted Online,2020,Med Student 542
9/20/2016 11:12:32 AM,Med #2 KL,Accepted Online,2019,Med Student 383
9/20/2016 11:14:40 AM,MED #8 KL,Accepted Online,2020,Med Student 496
9/20/2016 11:18:57 AM,MED #5 KL,Accepted Online,2020,Med Student 516
9/20/2016 11:22:45 AM,MED #9 KL,Accepted Online,2019,Med Student 328
9/20/2016 11:27:33 AM,Med Annex1,Accepted Online,2020,Med Student 508
9/20/2016 11:35:59 AM,MED #8 KL,Accepted Online,2019,Med Student 372
9/20/2016 11:37:42 AM,Med Annex2,Accepted Online,2019,Med Student 437
9/20/2016 11:38:42 AM,MED #4 KL,Accepted Online,2019,Med Student 372
9/20/2016 11:40:58 AM,MED #8 KL,Accepted Online,2019,Med Student 365
9/20/2016 11:42:24 AM,MED #8 KL,Accepted Online,2020,Med Student 502
9/20/2016 11:44:07 AM,Med Annex1,Accepted Online,2019,Med Student 366
9/20/2016 11:46:40 AM,MED #8 KL,Accepted Online,2019,Med Student 366
9/20/2016 11:46:59 AM,MED #7 KL,Accepted Online,2020,Med Student 542
9/20/2016 11:47:06 AM,Med Annex1,Accepted Online,2020,Med Student 491
9/20/2016 11:48:17 AM,Med Annex1,Accepted Online,2020,Med Student 542
9/20/2016 11:49:51 AM,MED #6 KL,Accepted Online,2020,Med Student 491
9/20/2016 11:50:01 AM,MED #7 KL,Accepted Online,2020,Med Student 542
9/20/2016 11:51:40 AM,MED #8 KL,Accepted Online,2019,Med Student 397
