Door Access Actual DateTime,Door Name,Result,Expected Graduation year,Unique Identifier
10/17/2016 1:04:23 PM,Med Annex2,Accepted Online,2019,Med Student 405
10/17/2016 1:05:06 PM,MED #6 KL,Accepted Online,2019,Med Student 405
10/17/2016 1:08:05 PM,MED #8 KL,Accepted Online,2020,Med Student 531
10/17/2016 1:08:18 PM,MED #5 KL,Accepted Online,2020,Med Student 488
10/17/2016 1:08:24 PM,MED #7 KL,Accepted Online,2020,Med Student 488
10/17/2016 1:11:55 PM,Med Annex1,Accepted Online,2020,Med Student 475
10/17/2016 1:12:18 PM,Med #1 KL,Accepted Online,2019,Med Student 337
10/17/2016 1:16:40 PM,Med #2 KL,Accepted Online,2020,Med Student 501
10/17/2016 1:20:45 PM,MED #4 KL,Accepted Online,2020,Med Student 522
10/17/2016 1:23:08 PM,Med Annex2,Accepted Online,2020,Med Student 529
10/17/2016 1:24:58 PM,MED #5 KL,Accepted Online,2020,Med Student 559
10/17/2016 1:25:05 PM,Med Annex2,Accepted Online,2020,Med Student 478
10/17/2016 1:26:48 PM,Med Annex1,Accepted Online,2019,Med Student 390
10/17/2016 1:30:06 PM,Med Annex2,Accepted Online,2019,Med Student 390
10/17/2016 1:31:01 PM,MED #8 KL,Accepted Online,2020,Med Student 462
10/17/2016 1:39:55 PM,Med Annex1,Accepted Online,2020,Med Student 547
10/17/2016 1:41:48 PM,MED #8 KL,Accepted Online,2020,Med Student 542
10/17/2016 1:45:03 PM,MED #4 KL,Accepted Online,2020,Med Student 552
10/17/2016 1:45:35 PM,MED #4 KL,Accepted Online,2020,Med Student 530
10/17/2016 1:48:32 PM,MED #8 KL,Accepted Online,2020,Med Student 552
10/17/2016 1:50:21 PM,Med Annex1,Accepted Online,2020,Med Student 450
10/17/2016 1:52:47 PM,Med Annex2,Accepted Online,2020,Med Student 456
10/17/2016 1:54:13 PM,MED #8 KL,Accepted Online,2019,Med Student 430
10/17/2016 1:57:54 PM,MED #8 KL,Accepted Online,2020,Med Student 531
10/17/2016 1:58:58 PM,Med Annex1,Accepted Online,2020,Med Student 464
10/17/2016 1:59:31 PM,MED #6 KL,Accepted Online,2019,Med Student 416
10/17/2016 2:00:50 PM,Med Annex1,Accepted Online,2020,Med Student 534
10/17/2016 2:01:46 PM,Med Annex2,Accepted Online,2019,Med Student 409
10/17/2016 2:03:14 PM,Med Annex1,Accepted Online,2020,Med Student 540
10/17/2016 2:04:38 PM,MED #9 KL,Accepted Online,2020,Med Student 490
10/17/2016 2:04:48 PM,MED #8 KL,Accepted Online,2019,Med Student 409
10/17/2016 2:05:14 PM,MED #8 KL,Accepted Online,2020,Med Student 453
10/17/2016 2:07:13 PM,MED #8 KL,Accepted Online,2020,Med Student 552
10/17/2016 2:07:24 PM,MED #9 KL,Accepted Online,2020,Med Student 490
10/17/2016 2:08:26 PM,MED #8 KL,Accepted Online,2019,Med Student 370
10/17/2016 2:10:30 PM,Med Annex1,Accepted Online,2019,Med Student 390
10/17/2016 2:11:28 PM,MED #4 KL,Accepted Online,2020,Med Student 494
10/17/2016 2:11:37 PM,MED #8 KL,Accepted Online,2020,Med Student 462
10/17/2016 2:12:58 PM,Med Annex2,Accepted Online,2020,Med Student 488
10/17/2016 2:13:45 PM,MED #7 KL,Accepted Online,2020,Med Student 488
10/17/2016 2:18:44 PM,MED #6 KL,Accepted Online,2019,Med Student 405
10/17/2016 2:21:58 PM,MED #9 KL,Accepted Online,2020,Med Student 490
10/17/2016 2:22:11 PM,MED #8 KL,Accepted Online,2020,Med Student 494
10/17/2016 2:23:59 PM,Med Annex1,Accepted Online,2020,Med Student 475
10/17/2016 2:25:02 PM,Med Annex1,Accepted Online,2020,Med Student 475
10/17/2016 2:33:00 PM,Med Annex2,Accepted Online,2020,Med Student 485
10/17/2016 2:35:03 PM,MED #5 KL,Accepted Online,2020,Med Student 559
10/17/2016 2:35:36 PM,Med Annex2,Accepted Online,2020,Med Student 563
10/17/2016 2:35:47 PM,Med #2 KL,Accepted Online,2020,Med Student 501
10/17/2016 2:37:06 PM,MED #8 KL,Accepted Online,2019,Med Student 430
10/17/2016 2:38:34 PM,MED #6 KL,Accepted Online,2019,Med Student 405
10/17/2016 2:39:35 PM,Med #1 KL,Accepted Online,2020,Med Student 477
10/17/2016 2:40:00 PM,MED #3 KL,Accepted Online,2020,Med Student 477
10/17/2016 2:40:04 PM,MED #4 KL,Accepted Online,2020,Med Student 517
10/17/2016 2:41:25 PM,MED #4 KL,Accepted Online,2020,Med Student 522
10/17/2016 2:44:34 PM,MED #8 KL,Accepted Online,2020,Med Student 517
10/17/2016 2:47:26 PM,MED #8 KL,Accepted Online,2020,Med Student 517
10/17/2016 2:54:53 PM,MED #8 KL,Accepted Online,2020,Med Student 473
10/17/2016 2:55:23 PM,MED #8 KL,Accepted Online,2020,Med Student 457
10/17/2016 2:55:48 PM,MED #8 KL,Accepted Online,2019,Med Student 409
10/17/2016 2:57:45 PM,Med Annex2,Accepted Online,2020,Med Student 561
10/17/2016 3:00:35 PM,Med Annex1,Accepted Online,2020,Med Student 540
10/17/2016 3:03:19 PM,MED #8 KL,Accepted Online,2019,Med Student 382
10/17/2016 3:03:39 PM,Med Annex1,Accepted Online,2020,Med Student 534
10/17/2016 3:04:09 PM,Med Annex2,Accepted Online,2020,Med Student 454
10/17/2016 3:10:28 PM,Med Annex2,Accepted Online,2020,Med Student 534
10/17/2016 3:11:05 PM,Med #1 KL,Accepted Online,2020,Med Student 446
10/17/2016 3:11:42 PM,Med Annex1,Accepted Online,2020,Med Student 561
10/17/2016 3:12:56 PM,Med Annex1,Accepted Online,2020,Med Student 475
10/17/2016 3:13:33 PM,MED #6 KL,Accepted Online,2019,Med Student 405
10/17/2016 3:17:32 PM,MED #8 KL,Accepted Online,2019,Med Student 430
10/17/2016 3:19:45 PM,MED #8 KL,Accepted Online,2020,Med Student 473
10/17/2016 3:21:01 PM,MED #4 KL,Accepted Online,2020,Med Student 530
10/17/2016 3:21:41 PM,Med Annex2,Accepted Online,2019,Med Student 318
10/17/2016 3:30:36 PM,MED #8 KL,Accepted Online,2020,Med Student 449
10/17/2016 3:34:22 PM,MED #8 KL,Accepted Online,2020,Med Student 494
10/17/2016 3:35:16 PM,Med #1 KL,Accepted Online,2019,Med Student 337
10/17/2016 3:37:11 PM,MED #3 KL,Accepted Online,2020,Med Student 477
10/17/2016 3:37:47 PM,Med #1 KL,Accepted Online,2019,Med Student 337
10/17/2016 3:40:31 PM,Med #1 KL,Accepted Online,2019,Med Student 337
10/17/2016 3:41:15 PM,MED #4 KL,Accepted Online,2019,Med Student 337
10/17/2016 3:42:24 PM,Med #1 KL,Accepted Online,2019,Med Student 337
10/17/2016 3:47:02 PM,MED #4 KL,Accepted Online,2020,Med Student 460
10/17/2016 3:47:59 PM,MED #8 KL,Accepted Online,2020,Med Student 567
10/17/2016 3:48:24 PM,MED #8 KL,Accepted Online,2020,Med Student 449
10/17/2016 3:49:28 PM,MED #6 KL,Accepted Online,2019,Med Student 405
10/17/2016 3:50:53 PM,Med Annex1,Accepted Online,2020,Med Student 464
10/17/2016 3:55:00 PM,Med Annex2,Accepted Online,2020,Med Student 456
10/17/2016 3:57:45 PM,MED #8 KL,Accepted Online,2019,Med Student 366
10/17/2016 4:03:15 PM,MED #8 KL,Accepted Online,2019,Med Student 423
10/17/2016 4:04:19 PM,MED #8 KL,Accepted Online,2019,Med Student 430
10/17/2016 4:04:45 PM,MED #8 KL,Accepted Online,2020,Med Student 531
10/17/2016 4:07:04 PM,MED #8 KL,Accepted Online,2020,Med Student 542
10/17/2016 4:07:06 PM,Med Annex2,Accepted Online,2019,Med Student 325
10/17/2016 4:08:03 PM,Med Annex1,Accepted Online,2020,Med Student 456
10/17/2016 4:08:08 PM,MED #8 KL,Accepted Online,2019,Med Student 386
10/17/2016 4:08:26 PM,MED #8 KL,Accepted Online,2019,Med Student 321
10/17/2016 4:09:59 PM,Med Annex2,Accepted Online,2019,Med Student 318
10/17/2016 4:10:28 PM,Med Annex2,Accepted Online,2019,Med Student 423
10/17/2016 4:11:57 PM,Med Annex2,Accepted Online,2020,Med Student 488
10/17/2016 4:12:57 PM,MED #7 KL,Accepted Online,2020,Med Student 488
10/17/2016 4:13:53 PM,Med Annex2,Accepted Online,2019,Med Student 404
10/17/2016 4:14:16 PM,MED #8 KL,Accepted Online,2019,Med Student 416
10/17/2016 4:14:37 PM,MED #8 KL,Accepted Online,2019,Med Student 370
10/17/2016 4:14:57 PM,MED #4 KL,Accepted Online,2020,Med Student 530
10/17/2016 4:15:03 PM,MED #8 KL,Accepted Online,2020,Med Student 552
10/17/2016 4:16:55 PM,MED #8 KL,Accepted Online,2020,Med Student 494
10/17/2016 4:17:09 PM,MED #9 KL,Accepted Online,2020,Med Student 490
10/17/2016 4:17:19 PM,Med Annex2,Accepted Online,2019,Med Student 404
10/17/2016 4:17:22 PM,MED #8 KL,Accepted Online,2020,Med Student 494
10/17/2016 4:21:48 PM,Med #1 KL,Accepted Online,2019,Med Student 405
10/17/2016 4:22:58 PM,Med Annex1,Accepted Online,2020,Med Student 561
10/17/2016 4:23:06 PM,MED #8 KL,Accepted Online,2019,Med Student 407
10/17/2016 4:23:33 PM,MED #4 KL,Accepted Online,2020,Med Student 460
10/17/2016 4:25:35 PM,MED #8 KL,Accepted Online,2019,Med Student 321
10/17/2016 4:32:12 PM,MED #8 KL,Accepted Online,2020,Med Student 563
10/17/2016 4:32:33 PM,Med Annex2,Accepted Online,2019,Med Student 426
10/17/2016 4:35:26 PM,MED #6 KL,Accepted Online,2019,Med Student 405
10/17/2016 4:35:32 PM,MED #8 KL,Accepted Online,2020,Med Student 542
10/17/2016 4:39:09 PM,Med Annex2,Accepted Online,2020,Med Student 540
10/17/2016 4:41:23 PM,Med Annex2,Accepted Online,2019,Med Student 430
10/17/2016 4:41:44 PM,MED #5 KL,Accepted Online,2020,Med Student 559
10/17/2016 4:42:18 PM,MED #8 KL,Accepted Online,2020,Med Student 457
10/17/2016 4:48:49 PM,Med Annex1,Accepted Online,2019,Med Student 325
10/17/2016 4:52:24 PM,Med Annex1,Accepted Online,2019,Med Student 404
10/17/2016 4:56:51 PM,Med Annex2,Accepted Online,2019,Med Student 409
10/17/2016 4:59:39 PM,MED #6 KL,Accepted Online,2019,Med Student 405
10/17/2016 4:59:50 PM,Med Annex2,Accepted Online,2019,Med Student 343
10/17/2016 4:59:59 PM,Med Annex2,Accepted Online,2019,Med Student 343
10/17/2016 5:02:26 PM,MED #5 KL,Accepted Online,2020,Med Student 559
10/17/2016 5:13:34 PM,Med #1 KL,Accepted Online,2019,Med Student 337
10/17/2016 5:14:34 PM,MED #4 KL,Accepted Online,2019,Med Student 426
10/17/2016 5:15:45 PM,Med Annex1,Accepted Online,2020,Med Student 464
10/17/2016 5:15:55 PM,Med Annex2,Accepted Online,2019,Med Student 409
10/17/2016 5:21:21 PM,Med Annex1,Accepted Online,2019,Med Student 407
10/17/2016 5:22:30 PM,MED #8 KL,Accepted Online,2019,Med Student 430
10/17/2016 5:26:47 PM,Med Annex2,Accepted Online,2019,Med Student 423
10/17/2016 5:31:21 PM,MED #4 KL,Accepted Online,2020,Med Student 530
10/17/2016 5:34:46 PM,MED #4 KL,Accepted Online,2019,Med Student 386
10/17/2016 5:35:43 PM,MED #8 KL,Accepted Online,2019,Med Student 426
10/17/2016 6:00:56 PM,MED #4 KL,Accepted Online,2019,Med Student 366
10/17/2016 6:05:21 PM,MED #8 KL,Accepted Online,2019,Med Student 426
10/17/2016 6:05:34 PM,MED #3 KL,Accepted Online,2019,Med Student 369
10/17/2016 6:05:54 PM,Med Annex1,Accepted Online,2019,Med Student 369
10/17/2016 6:06:00 PM,Med Annex2,Accepted Online,2019,Med Student 318
10/17/2016 6:08:51 PM,MED #3 KL,Accepted Online,2019,Med Student 369
10/17/2016 6:08:57 PM,Med Annex1,Accepted Online,2019,Med Student 318
10/17/2016 6:11:39 PM,Med Annex1,Accepted Online,2019,Med Student 318
10/17/2016 6:14:09 PM,MED #4 KL,Accepted Online,2019,Med Student 372
10/17/2016 6:27:21 PM,MED #3 KL,Accepted Online,2019,Med Student 407
10/17/2016 6:29:14 PM,MED #4 KL,Accepted Online,2020,Med Student 522
10/17/2016 6:30:15 PM,Med Annex1,Accepted Online,2019,Med Student 407
10/17/2016 6:32:47 PM,Med Annex1,Accepted Online,2019,Med Student 407
10/17/2016 6:33:42 PM,Med Annex2,Accepted Online,2020,Med Student 485
10/17/2016 6:38:11 PM,Med Annex1,Accepted Online,2019,Med Student 325
10/17/2016 6:39:37 PM,Med Annex1,Accepted Online,2020,Med Student 485
10/17/2016 6:40:09 PM,Med Annex2,Accepted Online,2020,Med Student 561
10/17/2016 6:44:26 PM,MED #4 KL,Accepted Online,2019,Med Student 372
10/17/2016 6:44:50 PM,MED #8 KL,Accepted Online,2019,Med Student 409
10/17/2016 6:48:20 PM,Med Annex2,Accepted Online,2019,Med Student 332
10/17/2016 6:51:40 PM,MED #8 KL,Accepted Online,2019,Med Student 332
10/17/2016 7:01:12 PM,MED #8 KL,Accepted Online,2019,Med Student 317
10/17/2016 7:02:11 PM,Med Annex1,Accepted Online,2020,Med Student 485
10/17/2016 7:09:50 PM,Med Annex1,Accepted Online,2019,Med Student 407
10/17/2016 7:12:32 PM,MED #8 KL,Accepted Online,2019,Med Student 317
10/17/2016 7:14:20 PM,Med Annex2,Accepted Online,2019,Med Student 423
10/17/2016 7:14:54 PM,MED #4 KL,Accepted Online,2019,Med Student 372
10/17/2016 7:15:02 PM,Med Annex2,Accepted Online,2020,Med Student 487
10/17/2016 7:17:07 PM,MED #4 KL,Accepted Online,2020,Med Student 530
10/17/2016 7:18:07 PM,MED #8 KL,Accepted Online,2020,Med Student 552
10/17/2016 7:19:14 PM,MED #3 KL,Accepted Online,2019,Med Student 369
10/17/2016 7:20:13 PM,MED #4 KL,Accepted Online,2020,Med Student 530
10/17/2016 7:20:17 PM,Med Annex1,Accepted Online,2020,Med Student 564
10/17/2016 7:22:12 PM,Med Annex2,Accepted Online,2020,Med Student 568
10/17/2016 7:23:22 PM,Med Annex1,Accepted Online,2020,Med Student 564
10/17/2016 7:24:59 PM,Med Annex1,Accepted Online,2020,Med Student 568
10/17/2016 7:31:57 PM,Med Annex1,Accepted Online,2020,Med Student 464
10/17/2016 7:32:28 PM,Med Annex2,Accepted Online,2020,Med Student 526
10/17/2016 7:32:31 PM,MED #4 KL,Accepted Online,2019,Med Student 372
10/17/2016 7:36:04 PM,MED #8 KL,Accepted Online,2019,Med Student 343
10/17/2016 7:36:15 PM,MED #7 KL,Accepted Online,2019,Med Student 317
10/17/2016 7:36:33 PM,MED #8 KL,Accepted Online,2019,Med Student 366
10/17/2016 7:37:18 PM,MED #8 KL,Accepted Online,2020,Med Student 462
10/17/2016 7:40:16 PM,MED #8 KL,Accepted Online,2020,Med Student 473
10/17/2016 7:40:54 PM,MED #8 KL,Accepted Online,2020,Med Student 462
10/17/2016 7:41:43 PM,Med Annex2,Accepted Online,2020,Med Student 454
10/17/2016 7:42:42 PM,MED #8 KL,Accepted Online,2020,Med Student 444
10/17/2016 7:50:54 PM,MED #8 KL,Accepted Online,2019,Med Student 426
10/17/2016 7:56:21 PM,MED #8 KL,Accepted Online,2019,Med Student 317
10/17/2016 7:56:56 PM,Med Annex1,Accepted Online,2020,Med Student 456
10/17/2016 7:57:19 PM,MED #7 KL,Accepted Online,2019,Med Student 317
10/17/2016 7:58:50 PM,Med Annex2,Accepted Online,2019,Med Student 407
10/17/2016 7:59:27 PM,MED #8 KL,Accepted Online,2020,Med Student 462
10/17/2016 8:01:07 PM,MED #4 KL,Accepted Online,2020,Med Student 469
10/17/2016 8:05:30 PM,MED #4 KL,Accepted Online,2019,Med Student 372
10/17/2016 8:06:01 PM,MED #8 KL,Accepted Online,2020,Med Student 457
10/17/2016 8:08:47 PM,Med Annex2,Accepted Online,2019,Med Student 404
10/17/2016 8:12:19 PM,MED #8 KL,Accepted Online,2020,Med Student 444
10/17/2016 8:17:51 PM,MED #8 KL,Accepted Online,2020,Med Student 517
10/17/2016 8:39:51 PM,Med Annex1,Accepted Online,2020,Med Student 464
10/17/2016 8:43:26 PM,Med Annex2,Accepted Online,2020,Med Student 492
10/17/2016 8:51:30 PM,Med Annex1,Accepted Online,2020,Med Student 561
10/17/2016 8:52:59 PM,Med Annex2,Accepted Online,2019,Med Student 423
10/17/2016 8:54:30 PM,Med Annex2,Accepted Online,2019,Med Student 423
10/17/2016 8:54:38 PM,MED #8 KL,Accepted Online,2019,Med Student 426
10/17/2016 8:57:05 PM,MED #3 KL,Accepted Online,2019,Med Student 369
10/17/2016 8:57:39 PM,MED #8 KL,Accepted Online,2019,Med Student 321
10/17/2016 8:58:51 PM,Med Annex1,Accepted Online,2020,Med Student 564
10/17/2016 9:04:20 PM,MED #7 KL,Accepted Online,2019,Med Student 317
10/17/2016 9:04:59 PM,MED #8 KL,Accepted Online,2019,Med Student 317
10/17/2016 9:11:27 PM,MED #3 KL,Accepted Online,2019,Med Student 369
10/17/2016 9:12:15 PM,Med Annex1,Accepted Online,2019,Med Student 317
10/17/2016 9:14:30 PM,MED #8 KL,Accepted Online,2020,Med Student 462
10/17/2016 9:14:46 PM,MED #8 KL,Accepted Online,2020,Med Student 492
10/17/2016 9:20:40 PM,MED #8 KL,Accepted Online,2020,Med Student 492
10/17/2016 9:21:21 PM,MED #7 KL,Accepted Online,2019,Med Student 317
10/17/2016 9:22:19 PM,MED #7 KL,Accepted Online,2019,Med Student 317
10/17/2016 9:24:03 PM,Med Annex2,Accepted Online,2019,Med Student 404
10/17/2016 9:27:44 PM,MED #7 KL,Accepted Online,2019,Med Student 317
10/17/2016 9:29:04 PM,Med #1 KL,Accepted Online,2019,Med Student 337
10/17/2016 9:30:47 PM,MED #8 KL,Accepted Online,2019,Med Student 426
10/17/2016 9:30:56 PM,MED #4 KL,Accepted Online,2019,Med Student 366
10/17/2016 9:32:50 PM,MED #8 KL,Accepted Online,2020,Med Student 444
10/17/2016 9:37:39 PM,MED #4 KL,Accepted Online,2019,Med Student 366
10/17/2016 10:05:05 PM,MED #7 KL,Accepted Online,2019,Med Student 317
10/17/2016 10:05:40 PM,MED #8 KL,Accepted Online,2019,Med Student 317
10/17/2016 10:10:22 PM,MED #4 KL,Accepted Online,2019,Med Student 426
10/17/2016 10:12:03 PM,MED #7 KL,Accepted Online,2019,Med Student 317
10/17/2016 10:21:23 PM,MED #8 KL,Accepted Online,2020,Med Student 444
10/17/2016 10:36:01 PM,MED #4 KL,Accepted Online,2019,Med Student 423
10/17/2016 10:52:11 PM,MED #7 KL,Accepted Online,2019,Med Student 423
10/17/2016 11:08:02 PM,MED #8 KL,Accepted Online,2020,Med Student 492
10/17/2016 11:08:21 PM,Med Annex1,Accepted Online,2019,Med Student 423
10/17/2016 11:13:06 PM,Med Annex1,Accepted Online,2019,Med Student 423
10/17/2016 11:28:13 PM,Med Annex2,Accepted Online,2019,Med Student 318
10/17/2016 11:28:45 PM,Med Annex2,Accepted Online,2019,Med Student 357
10/17/2016 11:37:42 PM,MED #8 KL,Accepted Online,2020,Med Student 492
10/17/2016 11:41:51 PM,MED #7 KL,Accepted Online,2019,Med Student 423
10/17/2016 11:48:29 PM,Med Annex2,Accepted Online,2019,Med Student 337
10/17/2016 11:54:25 PM,MED #4 KL,Accepted Online,2019,Med Student 372
10/17/2016 11:56:30 PM,MED #4 KL,Accepted Online,2019,Med Student 372
10/18/2016 12:06:56 AM,MED #8 KL,Accepted Online,2019,Med Student 317
10/18/2016 12:11:48 AM,MED #7 KL,Accepted Online,2019,Med Student 317
10/18/2016 12:48:42 AM,MED #8 KL,Accepted Online,2019,Med Student 372
10/18/2016 1:17:25 AM,Med Annex2,Accepted Online,2019,Med Student 357
10/18/2016 1:32:44 AM,Med Annex1,Accepted Online,2019,Med Student 357
10/18/2016 8:45:30 AM,Med Annex2,Accepted Online,2019,Med Student 390
10/18/2016 9:35:10 AM,Med Annex2,Accepted Online,2020,Med Student 511
10/18/2016 9:58:02 AM,MED #4 KL,Accepted Online,2019,Med Student 386
10/18/2016 10:03:10 AM,MED #8 KL,Accepted Online,2020,Med Student 517
10/18/2016 10:51:43 AM,Med Annex2,Accepted Online,2019,Med Student 389
10/18/2016 10:53:46 AM,MED #7 KL,Accepted Online,2019,Med Student 417
10/18/2016 10:54:48 AM,Med Annex1,Accepted Online,2019,Med Student 363
10/18/2016 10:55:54 AM,Med Annex2,Accepted Online,2019,Med Student 409
10/18/2016 10:56:33 AM,Med Annex1,Accepted Online,2020,Med Student 464
10/18/2016 10:57:22 AM,Med Annex2,Accepted Online,2020,Med Student 489
10/18/2016 10:59:09 AM,Med Annex2,Accepted Online,2019,Med Student 404
10/18/2016 10:59:10 AM,MED #7 KL,Accepted Online,2019,Med Student 417
10/18/2016 10:59:14 AM,MED #9 KL,Accepted Online,2020,Med Student 460
10/18/2016 11:00:00 AM,MED #8 KL,Accepted Online,2020,Med Student 492
10/18/2016 11:00:36 AM,MED #4 KL,Accepted Online,2019,Med Student 386
10/18/2016 11:01:23 AM,Med Annex2,Accepted Online,2020,Med Student 557
