Door Access Actual DateTime,Door Name,Result,Expected Graduation year,Unique Identifier
5/9/2016 12:05:03 PM,MED #7 KL,Accepted Online,2019,Med Student 416
5/9/2016 12:05:44 PM,Med Annex2,Accepted Online,2019,Med Student 361
5/9/2016 12:06:53 PM,MED #8 KL,Accepted Online,2019,Med Student 372
5/9/2016 12:12:03 PM,Med Annex2,Accepted Online,2018,Med Student 268
5/9/2016 12:12:44 PM,Med #1 KL,Accepted Online,2018,Med Student 268
5/9/2016 12:12:55 PM,MED #5 KL,Accepted Online,2018,Med Student 268
5/9/2016 12:15:31 PM,MED #8 KL,Accepted Online,2018,Med Student 300
5/9/2016 12:18:23 PM,MED #6 KL,Accepted Online,2019,Med Student 337
5/9/2016 12:20:01 PM,MED #3 KL,Accepted Online,2018,Med Student 300
5/9/2016 12:20:12 PM,Med #1 KL,Accepted Online,2018,Med Student 282
5/9/2016 12:21:05 PM,MED #4 KL,Accepted Online,2018,Med Student 305
5/9/2016 12:21:10 PM,Med Annex1,Accepted Online,2018,Med Student 282
5/9/2016 12:23:20 PM,MED #8 KL,Accepted Online,2019,Med Student 372
5/9/2016 12:31:34 PM,Med #1 KL,Accepted Online,2018,Med Student 282
5/9/2016 12:31:49 PM,Med Annex1,Accepted Online,2018,Med Student 282
5/9/2016 12:40:06 PM,Med Annex1,Accepted Online,2019,Med Student 318
5/9/2016 12:42:31 PM,MED #8 KL,Accepted Online,2018,Med Student 285
5/9/2016 12:45:21 PM,MED #9 KL,Accepted Online,2018,Med Student 249
5/9/2016 12:45:22 PM,MED #4 KL,Accepted Online,2018,Med Student 309
5/9/2016 12:46:02 PM,Med Annex1,Accepted Online,2018,Med Student 249
5/9/2016 12:58:23 PM,Med Annex2,Accepted Online,2018,Med Student 309
5/9/2016 1:22:53 PM,Med Annex2,Accepted Online,2018,Med Student 276
5/9/2016 1:29:14 PM,Med Annex2,Accepted Online,2018,Med Student 269
5/9/2016 1:31:19 PM,Med Annex1,Accepted Online,2019,Med Student 416
5/9/2016 1:32:14 PM,MED #7 KL,Accepted Online,2019,Med Student 416
5/9/2016 1:32:51 PM,Med Annex2,Accepted Online,2018,Med Student 234
5/9/2016 1:38:57 PM,MED #9 KL,Accepted Online,2018,Med Student 249
5/9/2016 1:41:33 PM,Med Annex1,Accepted Online,2018,Med Student 300
5/9/2016 1:41:33 PM,Med Annex2,Accepted Online,2018,Med Student 282
5/9/2016 1:45:49 PM,Med Annex2,Accepted Online,2018,Med Student 285
5/9/2016 1:49:59 PM,Med Annex2,Accepted Online,2018,Med Student 288
5/9/2016 1:54:44 PM,Med #2 KL,Accepted Online,2018,Med Student 234
5/9/2016 1:54:53 PM,MED #5 KL,Accepted Online,2018,Med Student 234
5/9/2016 1:55:01 PM,MED #6 KL,Accepted Online,2018,Med Student 234
5/9/2016 1:55:17 PM,Med Annex1,Accepted Online,2018,Med Student 234
5/9/2016 1:58:02 PM,Med Annex2,Accepted Online,2018,Med Student 269
5/9/2016 1:59:24 PM,MED #4 KL,Accepted Online,2018,Med Student 305
5/9/2016 2:04:29 PM,MED #8 KL,Accepted Online,2018,Med Student 234
5/9/2016 2:10:11 PM,MED #3 KL,Accepted Online,2018,Med Student 300
5/9/2016 2:13:29 PM,MED #3 KL,Accepted Online,2018,Med Student 300
5/9/2016 2:16:58 PM,MED #3 KL,Accepted Online,2018,Med Student 300
5/9/2016 2:23:08 PM,MED #9 KL,Accepted Online,2018,Med Student 249
5/9/2016 2:24:37 PM,Med #1 KL,Accepted Online,2018,Med Student 282
5/9/2016 2:26:02 PM,MED #3 KL,Accepted Online,2018,Med Student 300
5/9/2016 2:27:46 PM,Med #1 KL,Accepted Online,2018,Med Student 282
5/9/2016 2:40:09 PM,Med Annex2,Accepted Online,2018,Med Student 269
5/9/2016 2:42:08 PM,MED #9 KL,Accepted Online,2018,Med Student 282
5/9/2016 2:44:16 PM,MED #9 KL,Accepted Online,2018,Med Student 282
5/9/2016 2:56:24 PM,MED #8 KL,Accepted Online,2018,Med Student 288
5/9/2016 3:01:08 PM,MED #9 KL,Accepted Online,2018,Med Student 249
5/9/2016 3:02:06 PM,MED #9 KL,Accepted Online,2018,Med Student 249
5/9/2016 3:02:12 PM,Med #1 KL,Accepted Online,2018,Med Student 282
5/9/2016 3:02:14 PM,MED #3 KL,Accepted Online,2018,Med Student 300
5/9/2016 3:04:48 PM,MED #8 KL,Accepted Online,2018,Med Student 288
5/9/2016 3:07:33 PM,MED #4 KL,Accepted Online,2018,Med Student 309
5/9/2016 3:08:41 PM,Med #1 KL,Accepted Online,2018,Med Student 249
5/9/2016 3:10:27 PM,MED #9 KL,Accepted Online,2018,Med Student 249
5/9/2016 3:13:12 PM,Med Annex2,Accepted Online,2018,Med Student 253
5/9/2016 3:14:34 PM,MED #7 KL,Accepted Online,2019,Med Student 416
5/9/2016 3:16:22 PM,Med Annex2,Accepted Online,2019,Med Student 396
5/9/2016 3:16:41 PM,MED #7 KL,Accepted Online,2019,Med Student 416
5/9/2016 3:18:13 PM,MED #8 KL,Accepted Online,2019,Med Student 332
5/9/2016 3:19:02 PM,MED #3 KL,Accepted Online,2018,Med Student 249
5/9/2016 3:20:26 PM,MED #9 KL,Accepted Online,2018,Med Student 249
5/9/2016 3:21:22 PM,MED #8 KL,Accepted Online,2019,Med Student 372
5/9/2016 3:21:39 PM,MED #8 KL,Accepted Online,2019,Med Student 332
5/9/2016 3:25:30 PM,Med Annex2,Accepted Online,2019,Med Student 404
5/9/2016 3:25:35 PM,MED #8 KL,Accepted Online,2019,Med Student 372
5/9/2016 3:25:52 PM,Med Annex1,Accepted Online,2018,Med Student 249
5/9/2016 3:31:46 PM,MED #8 KL,Accepted Online,2018,Med Student 285
5/9/2016 3:34:41 PM,Med Annex2,Accepted Online,2019,Med Student 350
5/9/2016 3:35:11 PM,Med Annex2,Accepted Online,2019,Med Student 318
5/9/2016 3:37:18 PM,Med #2 KL,Accepted Online,2019,Med Student 369
5/9/2016 3:37:20 PM,MED #8 KL,Accepted Online,2019,Med Student 386
5/9/2016 3:37:34 PM,Med Annex1,Accepted Online,2019,Med Student 369
5/9/2016 3:39:26 PM,MED #9 KL,Accepted Online,2018,Med Student 249
5/9/2016 3:43:03 PM,MED #8 KL,Accepted Online,2019,Med Student 386
5/9/2016 3:43:20 PM,Med Annex2,Accepted Online,2018,Med Student 249
5/9/2016 3:43:52 PM,MED #9 KL,Accepted Online,2018,Med Student 249
5/9/2016 3:56:41 PM,MED #8 KL,Accepted Online,2018,Med Student 269
5/9/2016 4:08:44 PM,Med #1 KL,Accepted Online,2018,Med Student 282
5/9/2016 4:11:00 PM,MED #8 KL,Accepted Online,2018,Med Student 285
5/9/2016 4:24:24 PM,Med #1 KL,Accepted Online,2018,Med Student 282
5/9/2016 4:31:26 PM,MED #8 KL,Accepted Online,2019,Med Student 372
5/9/2016 4:48:07 PM,Med #1 KL,Accepted Online,2018,Med Student 282
5/9/2016 4:49:51 PM,MED #4 KL,Accepted Online,2018,Med Student 309
5/9/2016 4:53:23 PM,MED #8 KL,Accepted Online,2018,Med Student 234
5/9/2016 4:54:11 PM,MED #8 KL,Accepted Online,2018,Med Student 300
5/9/2016 4:54:55 PM,Med #2 KL,Accepted Online,2018,Med Student 300
5/9/2016 4:54:58 PM,MED #3 KL,Accepted Online,2018,Med Student 300
5/9/2016 4:56:10 PM,MED #8 KL,Accepted Online,2018,Med Student 300
5/9/2016 4:57:54 PM,MED #9 KL,Accepted Online,2018,Med Student 282
5/9/2016 4:59:33 PM,Med #1 KL,Accepted Online,2018,Med Student 249
5/9/2016 5:00:34 PM,Med #1 KL,Accepted Online,2018,Med Student 282
5/9/2016 5:02:49 PM,MED #4 KL,Accepted Online,2018,Med Student 269
5/9/2016 5:02:53 PM,MED #9 KL,Accepted Online,2018,Med Student 249
5/9/2016 5:04:58 PM,Med Annex1,Accepted Online,2019,Med Student 404
5/9/2016 5:05:37 PM,MED #6 KL,Accepted Online,2019,Med Student 337
5/9/2016 5:06:39 PM,MED #4 KL,Accepted Offline,2018,Med Student 300
5/9/2016 5:08:05 PM,Med Annex1,Accepted Offline,2019,Med Student 350
5/9/2016 5:09:34 PM,MED #6 KL,Accepted Offline,2019,Med Student 337
5/9/2016 5:13:03 PM,Med Annex1,Accepted Online,2019,Med Student 366
5/9/2016 5:14:32 PM,Med Annex1,Accepted Online,2019,Med Student 366
5/9/2016 5:14:50 PM,Med Annex2,Accepted Online,2018,Med Student 300
5/9/2016 5:20:55 PM,Med Annex1,Accepted Online,2019,Med Student 374
5/9/2016 5:28:43 PM,Med Annex2,Accepted Online,2018,Med Student 288
5/9/2016 5:34:12 PM,MED #9 KL,Accepted Online,2018,Med Student 282
5/9/2016 5:42:10 PM,Med Annex1,Accepted Online,2019,Med Student 404
5/9/2016 5:43:35 PM,Med #1 KL,Accepted Online,2018,Med Student 282
5/9/2016 5:45:18 PM,MED #9 KL,Accepted Online,2018,Med Student 249
5/9/2016 6:02:28 PM,Med Annex1,Accepted Online,2018,Med Student 234
5/9/2016 6:08:42 PM,MED #9 KL,Accepted Online,2018,Med Student 282
5/9/2016 6:10:45 PM,Med #1 KL,Accepted Online,2018,Med Student 282
5/9/2016 6:15:24 PM,MED #4 KL,Accepted Online,2018,Med Student 309
5/9/2016 6:18:25 PM,Med Annex1,Accepted Online,2019,Med Student 404
5/9/2016 6:20:47 PM,MED #9 KL,Accepted Online,2018,Med Student 249
5/9/2016 6:35:23 PM,Med Annex2,Accepted Online,2019,Med Student 344
5/9/2016 6:55:14 PM,MED #4 KL,Accepted Online,2018,Med Student 269
5/9/2016 6:57:21 PM,MED #4 KL,Accepted Online,2018,Med Student 269
5/9/2016 7:01:53 PM,Med Annex1,Accepted Online,2018,Med Student 309
5/9/2016 7:02:05 PM,Med Annex2,Accepted Online,2018,Med Student 300
5/9/2016 7:22:24 PM,Med Annex2,Accepted Online,2018,Med Student 300
5/9/2016 7:27:12 PM,Med Annex2,Accepted Online,2019,Med Student 318
5/9/2016 7:28:47 PM,Med Annex2,Accepted Online,2018,Med Student 300
5/9/2016 7:35:38 PM,MED #7 KL,Accepted Online,2019,Med Student 416
5/9/2016 7:37:08 PM,Med #1 KL,Accepted Online,2018,Med Student 249
5/9/2016 7:38:48 PM,MED #7 KL,Accepted Online,2019,Med Student 416
5/9/2016 7:39:41 PM,MED #7 KL,Accepted Online,2019,Med Student 416
5/9/2016 7:41:47 PM,Med Annex2,Accepted Online,2019,Med Student 372
5/9/2016 7:43:30 PM,Med Annex2,Accepted Online,2019,Med Student 372
5/9/2016 7:44:47 PM,Med Annex2,Accepted Online,2019,Med Student 435
5/9/2016 7:47:11 PM,Med Annex2,Accepted Online,2019,Med Student 442
5/9/2016 7:51:32 PM,Med Annex1,Accepted Online,2019,Med Student 374
5/9/2016 7:56:54 PM,Med Annex2,Accepted Online,2019,Med Student 366
5/9/2016 7:58:22 PM,Med Annex2,Accepted Online,2018,Med Student 288
5/9/2016 7:58:37 PM,Med Annex2,Accepted Online,2018,Med Student 300
5/9/2016 8:00:47 PM,Med Annex1,Accepted Online,2018,Med Student 249
5/9/2016 8:02:10 PM,MED #9 KL,Accepted Online,2018,Med Student 249
5/9/2016 8:02:21 PM,Med Annex2,Accepted Online,2019,Med Student 416
5/9/2016 8:03:26 PM,MED #7 KL,Accepted Online,2019,Med Student 416
5/9/2016 8:07:06 PM,Med Annex2,Accepted Online,2019,Med Student 441
5/9/2016 8:09:43 PM,MED #3 KL,Accepted Online,2018,Med Student 282
5/9/2016 8:11:09 PM,Med #1 KL,Accepted Online,2018,Med Student 282
5/9/2016 8:11:40 PM,MED #9 KL,Accepted Online,2018,Med Student 282
5/9/2016 8:14:07 PM,Med #1 KL,Accepted Online,2018,Med Student 282
5/9/2016 8:15:26 PM,Med Annex1,Accepted Online,2019,Med Student 366
5/9/2016 8:28:49 PM,MED #9 KL,Accepted Online,2018,Med Student 282
5/9/2016 8:37:37 PM,Med Annex2,Accepted Online,2019,Med Student 318
5/9/2016 8:37:50 PM,Med Annex2,Accepted Online,2019,Med Student 372
5/9/2016 8:41:43 PM,Med Annex2,Accepted Online,2018,Med Student 309
5/9/2016 8:47:02 PM,Med Annex2,Accepted Online,2019,Med Student 424
5/9/2016 8:52:40 PM,MED #6 KL,Accepted Online,2019,Med Student 337
5/9/2016 8:55:40 PM,Med Annex2,Accepted Online,2019,Med Student 408
5/9/2016 9:00:39 PM,MED #4 KL,Accepted Online,2018,Med Student 285
5/9/2016 9:21:19 PM,Med Annex1,Accepted Online,2018,Med Student 234
5/9/2016 9:23:07 PM,Med Annex2,Accepted Online,2018,Med Student 269
5/9/2016 9:25:50 PM,MED #4 KL,Accepted Online,2018,Med Student 305
5/9/2016 9:37:43 PM,Med Annex2,Accepted Online,2019,Med Student 318
5/9/2016 9:49:12 PM,MED #4 KL,Accepted Online,2018,Med Student 285
5/9/2016 9:58:30 PM,Med Annex2,Accepted Online,2019,Med Student 372
5/9/2016 9:59:15 PM,MED #4 KL,Accepted Online,2018,Med Student 234
5/9/2016 9:59:20 PM,MED #7 KL,Accepted Online,2019,Med Student 416
5/9/2016 9:59:50 PM,MED #7 KL,Accepted Online,2019,Med Student 416
5/9/2016 10:03:27 PM,Med Annex2,Accepted Online,2018,Med Student 288
5/9/2016 10:06:17 PM,Med Annex2,Accepted Online,2019,Med Student 435
5/9/2016 10:06:46 PM,MED #4 KL,Accepted Online,2018,Med Student 305
5/9/2016 10:18:24 PM,MED #4 KL,Accepted Online,2019,Med Student 372
5/9/2016 10:19:14 PM,Med Annex2,Accepted Online,2019,Med Student 426
5/9/2016 10:45:31 PM,MED #7 KL,Accepted Online,2019,Med Student 416
5/9/2016 11:20:28 PM,MED #7 KL,Accepted Online,2019,Med Student 416
5/10/2016 12:15:53 AM,MED #9 KL,Accepted Online,2019,Med Student 416
5/10/2016 12:16:04 AM,MED #7 KL,Accepted Online,2019,Med Student 416
5/10/2016 12:40:24 AM,Med Annex1,Accepted Online,2019,Med Student 416
5/10/2016 12:42:00 AM,MED #7 KL,Accepted Online,2019,Med Student 416
5/10/2016 12:44:13 AM,Med Annex2,Accepted Online,2019,Med Student 416
5/10/2016 6:49:17 AM,MED #9 KL,Accepted Online,2018,Med Student 249
5/10/2016 6:49:44 AM,Med Annex1,Accepted Online,2018,Med Student 249
5/10/2016 6:50:36 AM,MED #9 KL,Accepted Online,2018,Med Student 249
5/10/2016 6:50:59 AM,Med Annex1,Accepted Online,2018,Med Student 249
5/10/2016 6:55:55 AM,MED #9 KL,Accepted Online,2018,Med Student 249
5/10/2016 6:56:14 AM,Med Annex2,Accepted Online,2019,Med Student 334
5/10/2016 6:57:14 AM,Med Annex1,Accepted Online,2018,Med Student 249
5/10/2016 7:14:10 AM,Med Annex2,Accepted Online,2019,Med Student 334
5/10/2016 7:17:26 AM,MED #6 KL,Accepted Online,2019,Med Student 337
5/10/2016 7:36:06 AM,Med Annex2,Accepted Online,2018,Med Student 234
5/10/2016 7:44:44 AM,MED #9 KL,Accepted Online,2018,Med Student 249
5/10/2016 7:44:52 AM,Med Annex1,Accepted Online,2018,Med Student 249
5/10/2016 7:46:37 AM,Med #1 KL,Accepted Online,2018,Med Student 282
5/10/2016 7:47:49 AM,Med Annex1,Accepted Online,2018,Med Student 282
5/10/2016 7:50:55 AM,Med Annex2,Accepted Online,2018,Med Student 253
5/10/2016 7:55:01 AM,Med Annex2,Accepted Online,2018,Med Student 300
5/10/2016 7:56:40 AM,Med #1 KL,Accepted Online,2018,Med Student 282
5/10/2016 8:01:56 AM,Med Annex2,Accepted Online,2018,Med Student 300
5/10/2016 8:32:13 AM,MED #4 KL,Accepted Online,2018,Med Student 269
5/10/2016 8:34:03 AM,MED #4 KL,Accepted Online,2018,Med Student 269
5/10/2016 8:54:08 AM,MED #4 KL,Accepted Online,2018,Med Student 269
5/10/2016 9:01:06 AM,MED #9 KL,Accepted Online,2018,Med Student 249
5/10/2016 9:03:39 AM,Med #1 KL,Accepted Online,2018,Med Student 249
5/10/2016 9:04:06 AM,Med Annex2,Accepted Online,2018,Med Student 234
5/10/2016 9:08:18 AM,MED #9 KL,Accepted Online,2018,Med Student 249
5/10/2016 9:16:15 AM,MED #4 KL,Accepted Online,2018,Med Student 285
5/10/2016 9:16:56 AM,Med Annex2,Accepted Online,2018,Med Student 250
5/10/2016 9:17:36 AM,Med Annex1,Accepted Online,2018,Med Student 249
5/10/2016 9:17:47 AM,MED #4 KL,Accepted Online,2018,Med Student 305
5/10/2016 9:20:10 AM,Med Annex1,Accepted Online,2018,Med Student 234
5/10/2016 9:21:21 AM,Med #1 KL,Accepted Online,2018,Med Student 282
5/10/2016 9:28:39 AM,Med Annex2,Accepted Online,2018,Med Student 300
5/10/2016 9:46:34 AM,MED #7 KL,Accepted Online,2018,Med Student 309
5/10/2016 9:47:31 AM,MED #4 KL,Accepted Online,{null},Staff
5/10/2016 9:49:38 AM,MED #4 KL,Accepted Online,2018,Med Student 309
5/10/2016 9:50:55 AM,MED #7 KL,Accepted Online,2018,Med Student 309
5/10/2016 9:56:06 AM,Med Annex2,Accepted Online,2019,Med Student 396
5/10/2016 9:58:40 AM,MED #4 KL,Accepted Online,2018,Med Student 269
5/10/2016 9:58:51 AM,Med Annex2,Accepted Online,2019,Med Student 386
5/10/2016 10:02:25 AM,MED #4 KL,Accepted Online,2019,Med Student 386
5/10/2016 10:22:12 AM,MED #7 KL,Accepted Online,2018,Med Student 309
5/10/2016 10:28:41 AM,Med #1 KL,Accepted Online,2018,Med Student 282
5/10/2016 10:29:14 AM,Med Annex1,Accepted Online,2018,Med Student 282
5/10/2016 10:31:48 AM,MED #9 KL,Accepted Online,2018,Med Student 249
5/10/2016 10:36:01 AM,MED #4 KL,Accepted Online,2018,Med Student 285
5/10/2016 10:43:30 AM,Med Annex2,Accepted Online,2018,Med Student 288
5/10/2016 10:47:30 AM,MED #4 KL,Accepted Online,2018,Med Student 269
5/10/2016 10:50:22 AM,Med Annex1,Accepted Online,2018,Med Student 285
5/10/2016 10:57:49 AM,Med Annex2,Accepted Online,2019,Med Student 332
5/10/2016 10:58:23 AM,Med Annex2,Accepted Online,2019,Med Student 318
5/10/2016 11:01:31 AM,Med Annex2,Accepted Online,2019,Med Student 417
5/10/2016 11:01:48 AM,Med Annex2,Accepted Online,2018,Med Student 288
5/10/2016 11:04:01 AM,Med Annex2,Accepted Online,2019,Med Student 404
5/10/2016 11:06:09 AM,MED #4 KL,Accepted Online,{null},Staff
5/10/2016 11:06:29 AM,MED #3 KL,Accepted Online,2019,Med Student 379
5/10/2016 11:08:03 AM,Med Annex2,Accepted Online,2019,Med Student 396
5/10/2016 11:09:59 AM,Med Annex2,Accepted Online,2019,Med Student 380
5/10/2016 11:13:06 AM,Med Annex1,Accepted Online,2019,Med Student 380
5/10/2016 11:16:41 AM,Med Annex1,Accepted Online,2019,Med Student 404
5/10/2016 11:18:15 AM,Med Annex2,Accepted Online,2019,Med Student 386
5/10/2016 11:18:29 AM,MED #9 KL,Accepted Online,2018,Med Student 249
5/10/2016 11:21:26 AM,Med Annex1,Accepted Online,2019,Med Student 318
5/10/2016 11:22:58 AM,Med Annex2,Accepted Online,2018,Med Student 305
5/10/2016 11:25:17 AM,Med Annex2,Accepted Online,2019,Med Student 321
5/10/2016 11:29:16 AM,Med Annex2,Accepted Online,2019,Med Student 332
5/10/2016 11:35:31 AM,Med Annex1,Accepted Online,2019,Med Student 318
5/10/2016 11:37:34 AM,Med Annex1,Accepted Online,2019,Med Student 318
5/10/2016 11:41:45 AM,Med Annex2,Accepted Online,2018,Med Student 309
5/10/2016 11:41:54 AM,Med Annex1,Accepted Online,2019,Med Student 404
5/10/2016 11:45:54 AM,MED #7 KL,Accepted Online,2018,Med Student 309
5/10/2016 11:46:54 AM,Med Annex1,Accepted Online,2019,Med Student 404
5/10/2016 11:52:20 AM,Med Annex2,Accepted Online,2018,Med Student 249
5/10/2016 11:55:10 AM,Med Annex2,Accepted Online,{null},Staff
5/10/2016 11:56:17 AM,MED #9 KL,Accepted Online,2018,Med Student 249
5/10/2016 11:59:44 AM,Med Annex2,Accepted Online,2018,Med Student 253
5/10/2016 12:06:25 PM,Med #1 KL,Accepted Online,2018,Med Student 282
5/10/2016 12:07:40 PM,Med #1 KL,Accepted Online,2018,Med Student 249
5/10/2016 12:08:49 PM,MED #3 KL,Accepted Online,2018,Med Student 282
5/10/2016 12:11:29 PM,Med Annex2,Accepted Online,2019,Med Student 372
5/10/2016 12:12:02 PM,Med Annex1,Accepted Online,2018,Med Student 269
5/10/2016 12:16:21 PM,Med Annex2,Accepted Online,2019,Med Student 422
5/10/2016 12:27:25 PM,Med Annex2,Accepted Online,{null},Staff
5/10/2016 12:29:00 PM,Med Annex1,Accepted Online,2019,Med Student 417
5/10/2016 12:33:06 PM,MED #4 KL,Accepted Online,2018,Med Student 269
5/10/2016 12:46:07 PM,Med Annex2,Accepted Online,2019,Med Student 372
5/10/2016 12:51:16 PM,Med Annex2,Accepted Online,2018,Med Student 276
5/10/2016 12:52:45 PM,MED #9 KL,Accepted Online,2018,Med Student 282
5/10/2016 12:53:52 PM,Med Annex2,Accepted Online,2018,Med Student 276
5/10/2016 12:54:36 PM,Med #1 KL,Accepted Online,2018,Med Student 282
5/10/2016 12:57:34 PM,Med Annex1,Accepted Online,2019,Med Student 404
5/10/2016 1:00:52 PM,Med Annex1,Accepted Online,2018,Med Student 309
5/10/2016 1:01:04 PM,Med Annex2,Accepted Online,2018,Med Student 234
5/10/2016 1:03:00 PM,MED #9 KL,Accepted Online,2018,Med Student 282
5/10/2016 1:03:13 PM,MED #4 KL,Accepted Online,2018,Med Student 285
5/10/2016 1:05:48 PM,Med #1 KL,Accepted Online,2018,Med Student 282
5/10/2016 1:08:47 PM,Med Annex1,Accepted Online,2018,Med Student 300
5/10/2016 1:10:52 PM,MED #6 KL,Accepted Online,2019,Med Student 337
5/10/2016 1:11:49 PM,Med Annex2,Accepted Online,2019,Med Student 372
5/10/2016 1:13:11 PM,Med Annex2,Accepted Online,2018,Med Student 288
5/10/2016 1:13:40 PM,Med Annex1,Accepted Online,2018,Med Student 300
5/10/2016 1:16:59 PM,MED #7 KL,Accepted Online,2018,Med Student 309
5/10/2016 1:21:02 PM,MED #4 KL,Accepted Online,2018,Med Student 269
5/10/2016 1:22:24 PM,MED #9 KL,Accepted Online,2018,Med Student 249
5/10/2016 1:23:54 PM,MED #4 KL,Accepted Online,2018,Med Student 269
5/10/2016 1:29:46 PM,Med Annex2,Accepted Online,2018,Med Student 305
5/10/2016 1:31:01 PM,Med Annex1,Accepted Online,2019,Med Student 318
5/10/2016 1:35:00 PM,MED #4 KL,Accepted Online,{null},Staff
