Door Access Actual DateTime,Door Name,Result,Expected Graduation year,Unique Identifier
6/30/2016 12:47:15 PM,Med Annex2,Accepted Online,2019,Med Student 360
6/30/2016 1:10:17 PM,Med Annex1,Accepted Online,2019,Med Student 404
6/30/2016 1:15:34 PM,Med Annex1,Accepted Online,2019,Med Student 404
6/30/2016 1:17:15 PM,Med Annex1,Accepted Online,2019,Med Student 404
6/30/2016 1:57:09 PM,Med Annex2,Accepted Online,2017,Med Student 196
6/30/2016 2:03:44 PM,Med Annex2,Accepted Online,2019,Med Student 360
6/30/2016 2:11:52 PM,Med Annex2,Accepted Online,2019,Med Student 363
6/30/2016 2:22:25 PM,Med Annex1,Accepted Online,2019,Med Student 363
6/30/2016 2:33:47 PM,Med Annex2,Accepted Online,2018,Med Student 301
6/30/2016 2:35:11 PM,Med Annex2,Accepted Online,2019,Med Student 360
6/30/2016 2:46:11 PM,Med Annex2,Accepted Online,2019,Med Student 366
6/30/2016 2:54:58 PM,Med Annex2,Accepted Online,2019,Med Student 318
6/30/2016 3:05:02 PM,Med Annex1,Accepted Online,2019,Med Student 360
6/30/2016 3:06:15 PM,Med Annex1,Accepted Online,2019,Med Student 389
6/30/2016 3:07:11 PM,MED #9 KL,Accepted Online,2019,Med Student 318
6/30/2016 3:12:18 PM,Med Annex1,Accepted Online,2019,Med Student 318
6/30/2016 3:12:39 PM,Med Annex2,Accepted Online,2019,Med Student 332
6/30/2016 3:20:09 PM,Med Annex2,Accepted Online,2018,Med Student 301
6/30/2016 3:43:04 PM,Med Annex2,Accepted Online,2019,Med Student 366
6/30/2016 3:44:12 PM,Med Annex1,Accepted Online,2019,Med Student 363
6/30/2016 3:48:38 PM,Med Annex1,Accepted Online,2019,Med Student 389
6/30/2016 3:49:52 PM,Med Annex1,Accepted Online,2019,Med Student 366
6/30/2016 3:53:11 PM,Med Annex1,Accepted Online,2019,Med Student 332
6/30/2016 3:55:31 PM,Med Annex1,Accepted Online,2019,Med Student 404
6/30/2016 4:02:35 PM,Med Annex2,Accepted Online,2019,Med Student 332
6/30/2016 4:12:22 PM,Med Annex2,Accepted Online,2019,Med Student 363
6/30/2016 4:21:33 PM,Med Annex1,Accepted Online,2019,Med Student 389
6/30/2016 4:47:52 PM,Med Annex2,Accepted Online,2019,Med Student 369
6/30/2016 4:49:39 PM,Med Annex1,Accepted Online,2019,Med Student 389
6/30/2016 4:51:48 PM,Med Annex2,Accepted Online,2019,Med Student 318
6/30/2016 5:05:52 PM,Med Annex2,Accepted Online,2019,Med Student 332
6/30/2016 5:38:13 PM,Med Annex1,Accepted Online,2019,Med Student 363
7/1/2016 9:32:06 AM,Med #1 KL,Accepted Online,{null},{null}
7/1/2016 10:40:27 AM,MED #8 KL,Accepted Online,{null},{null}
7/1/2016 11:03:57 AM,Med Annex2,Accepted Online,2019,Med Student 318
7/1/2016 12:01:30 PM,Med Annex2,Accepted Online,2019,Med Student 366
7/1/2016 12:04:09 PM,Med Annex2,Accepted Online,2019,Med Student 369
7/1/2016 1:35:03 PM,Med Annex2,Accepted Online,2019,Med Student 318
7/1/2016 2:02:28 PM,Med Annex2,Accepted Online,2019,Med Student 332
7/1/2016 5:46:21 PM,Med Annex2,Accepted Online,{null},Staff
7/1/2016 9:23:31 PM,Med Annex2,Accepted Online,2018,Med Student 301
7/2/2016 10:06:47 AM,MED #8 KL,Accepted Online,2017,Med Student 196
7/2/2016 11:33:04 AM,MED #8 KL,Accepted Online,2017,Med Student 196
7/2/2016 1:21:24 PM,Med Annex2,Accepted Online,2018,Med Student 283
7/2/2016 2:26:41 PM,Med Annex2,Accepted Online,2018,Med Student 283
7/2/2016 2:37:29 PM,Med Annex2,Accepted Online,2018,Med Student 283
